,yield,412_organocatalyst,1948_organocatalyst,302_organocatalyst,1485_organocatalyst,1796_organocatalyst,892_organocatalyst,946_R1-,2006_organocatalyst,280_organocatalyst,1820_R1-,1813_R1-,934_organocatalyst,1214_organocatalyst,1114_R1-,778_organocatalyst,523_R1-,82_R1-,876_organocatalyst,1030_organocatalyst,1034_R1-,737_organocatalyst,1847_R1-,1696_organocatalyst,1622_organocatalyst,352_organocatalyst,1668_R1-,1920_organocatalyst,965_R1-,396_R1-,471_organocatalyst,1537_organocatalyst,1921_R1-,1115_organocatalyst,384_organocatalyst,919_organocatalyst,1939_R1-,1086_R1-,1102_organocatalyst,1332_organocatalyst,1443_organocatalyst,1342_R1-,1048_organocatalyst,704_organocatalyst,8_organocatalyst,967_organocatalyst,230_organocatalyst,1330_organocatalyst,1027_R1-,360_organocatalyst
21,68.0,0.7860795190077997,-0.5658917597843955,-0.5497712116514781,0.2231269988235053,0.7585387847191534,0.1507534127897385,1.0792776476906778,-0.831765574858813,0.1968307319176934,1.0143859236275947,0.4427873733594923,-0.6816169632266371,0.0433908039550543,1.03099485623337,-0.5027093945162604,0.8889250455614218,0.0189735545336326,-0.5880827047105909,-0.0921655525425867,0.7010518071357401,0.6012870265867295,1.1065763633713672,0.8586869783581724,-0.5909100114214836,-0.86607332713023,1.341052082979037,-0.4042426327798996,1.179818572445234,-0.1336397540510237,0.2260532797975309,0.6315083650112414,1.3713159777578288,-0.7634947590676697,0.5014684611218508,-0.2707839124755953,-1.4330768002779586,0.2381064491755157,-0.4405147496883264,-0.0788467365918495,-0.2787986891986551,0.8531147534886121,-0.3794411289593564,-1.0132566882780396,-0.2234589939454562,0.2405785526377625,-0.4349883341796451,0.2978148769199431,1.7154111558438416,0.0660835083509571
22,87.0,0.7860795190077997,-0.5658917597843955,-0.5497712116514781,0.2231269988235053,0.7585387847191534,0.1507534127897385,1.0792776476906778,-0.831765574858813,0.1968307319176934,1.0143859236275947,-0.541852501466416,-0.6816169632266371,0.0433908039550543,1.03099485623337,-0.5027093945162604,0.8889250455614218,0.061932034967179,-0.5880827047105909,-0.0921655525425867,1.1058224212837755,0.6012870265867295,1.497519101456136,0.8586869783581724,-0.5909100114214836,-0.86607332713023,1.341052082979037,-0.4042426327798996,1.2656250177860264,0.9237695691042732,0.2260532797975309,0.6315083650112414,-0.3201943124637029,-0.7634947590676697,0.5014684611218508,-0.2707839124755953,1.0715624640291084,1.014751046785538,-0.4405147496883264,-0.0788467365918495,-0.2787986891986551,0.4167307111481485,-0.3794411289593564,-1.0132566882780396,-0.2234589939454562,0.2405785526377625,-0.4349883341796451,0.2978148769199431,0.2357065072677336,0.0660835083509571
23,37.0,0.7860795190077997,-0.5658917597843955,-0.5497712116514781,0.2231269988235053,0.7585387847191534,0.1507534127897385,-1.7030589097496769,-0.831765574858813,0.1968307319176934,-1.281429390252064,-0.9366083661966164,-0.6816169632266371,0.0433908039550543,-0.4365142739894774,-0.5027093945162604,0.8889250455614218,0.2337180603500145,-0.5880827047105909,-0.0921655525425867,2.1144314792881835,0.6012870265867295,-0.4229745169479398,0.8586869783581724,-0.5909100114214836,-0.86607332713023,-0.8833785327692102,-0.4042426327798996,1.3733837594935934,0.2502298943091599,0.2260532797975309,0.6315083650112414,2.8855061394497814,-0.7634947590676697,0.5014684611218508,-0.2707839124755953,2.551639990142465,0.1516377358029867,-0.4405147496883264,-0.0788467365918495,-0.2787986891986551,-0.5732931869842697,-0.3794411289593564,-1.0132566882780396,-0.2234589939454562,0.2405785526377625,-0.4349883341796451,0.2978148769199431,0.9002287490100619,0.0660835083509571
24,9.0,0.7860795190077997,-0.5658917597843955,-0.5497712116514781,0.2231269988235053,0.7585387847191534,0.1507534127897385,-2.398643049109765,-0.831765574858813,0.1968307319176934,1.0143859236275947,-0.2971947587647678,-0.6816169632266371,0.0433908039550543,1.03099485623337,-0.5027093945162604,0.8889250455614218,-0.1751292432332176,-0.5880827047105909,-0.0921655525425867,-1.31866747587973,0.6012870265867295,0.911658182717331,0.8586869783581724,-0.5909100114214836,-0.86607332713023,-0.0853302290014221,-0.4042426327798996,0.467586153605367,0.650658023385231,0.2260532797975309,0.6315083650112414,-0.3688503986212,-0.7634947590676697,0.5014684611218508,-0.2707839124755953,-1.6356159307311444,-0.2161459462889905,-0.4405147496883264,-0.0788467365918495,-0.2787986891986551,2.1810822741913216,-0.3794411289593564,-1.0132566882780396,-0.2234589939454562,0.2405785526377625,-0.4349883341796451,0.2978148769199431,1.7154111558438416,0.0660835083509571
25,84.0,0.7860795190077997,-0.5658917597843955,-0.5497712116514781,0.2231269988235053,0.7585387847191534,0.1507534127897385,1.0792776476906778,-0.831765574858813,0.1968307319176934,1.0143859236275947,1.170917160603126,-0.6816169632266371,0.0433908039550543,1.03099485623337,-0.5027093945162604,0.8889250455614218,1.0387604694894224,-0.5880827047105909,-0.0921655525425867,-0.5204567165459656,0.6012870265867295,3.5724453636834843,0.8586869783581724,-0.5909100114214836,-0.86607332713023,1.4792958413865769,-0.4042426327798996,-0.2296504831580348,0.2090318497438292,0.2260532797975309,0.6315083650112414,1.1586068694867644,-0.7634947590676697,0.5014684611218508,-0.2707839124755953,2.7141653406677317,2.51367204559096,-0.4405147496883264,-0.0788467365918495,-0.2787986891986551,1.9002855589347003,-0.3794411289593564,-1.0132566882780396,-0.2234589939454562,0.2405785526377625,-0.4349883341796451,0.2978148769199431,-0.6057083760264144,0.0660835083509571
26,86.0,0.7860795190077997,-0.5658917597843955,-0.5497712116514781,-0.2913388350696258,-0.0892320381952652,0.7426557552681239,-0.9338867994574804,-0.322046320454752,0.784682886172825,-1.0632291354613486,-0.9548414685938388,-0.7168032960279015,0.0433908039550543,-1.087699647379818,-0.7489663110430561,-1.116867108954793,-0.8596419478719819,-0.5880827047105909,-0.0921655525425867,-0.9164987875799856,1.460603651855885,-0.6413377223079884,0.8586869783581724,-0.5909100114214836,-0.2845961212000713,-0.954488976938903,-0.4042426327798996,-0.5645043861840375,-0.8836164276890868,0.2260532797975309,1.349085423773822,-0.6885284018279777,-0.5770010963149961,0.1798273162956611,-0.2707839124755953,-0.6615162159299324,-0.7547517299176622,-0.8725458148206279,0.4584271351446417,-0.2787986891986551,-0.7495139252799239,-0.7489233772837885,0.2327895171043085,-0.2234589939454562,0.2405785526377625,-0.4349883341796451,0.4509933590531543,-0.8506901346519857,-0.4453087544130336
27,39.0,0.7860795190077997,-0.5658917597843955,-0.5497712116514781,-0.2913388350696258,-0.0892320381952652,0.7426557552681239,-0.9338867994574804,-0.322046320454752,0.784682886172825,1.0143859236275947,0.4439599673021102,-0.7168032960279015,0.0433908039550543,-1.087699647379818,-0.7489663110430561,-1.116867108954793,0.5032660322826934,-0.5880827047105909,-0.0921655525425867,-0.9164987875799856,1.460603651855885,1.497519101456136,0.8586869783581724,-0.5909100114214836,-0.2845961212000713,0.8042766245523878,-0.4042426327798996,1.2656250177860264,1.260736168298943,0.2260532797975309,1.349085423773822,0.8245042447363555,-0.5770010963149961,0.1798273162956611,-0.2707839124755953,-0.3509734656013824,-0.7547517299176622,-0.8725458148206279,0.4584271351446417,-0.2787986891986551,0.4167307111481485,-0.7489233772837885,0.2327895171043085,-0.2234589939454562,0.2405785526377625,-0.4349883341796451,0.4509933590531543,1.7154111558438416,-0.4453087544130336
28,88.0,0.7860795190077997,-0.5658917597843955,-0.5497712116514781,-0.2913388350696258,-0.0892320381952652,0.7426557552681239,1.0792776476906778,-0.322046320454752,0.784682886172825,1.0143859236275947,1.170917160603126,-0.7168032960279015,0.0433908039550543,1.03099485623337,-0.7489663110430561,0.8889250455614218,1.8691072746829436,-0.5880827047105909,-0.0921655525425867,0.7010518071357401,1.460603651855885,1.1548656675878233,0.8586869783581724,-0.5909100114214836,-0.2845961212000713,1.341052082979037,-0.4042426327798996,1.179818572445234,1.2879425190760434,0.2260532797975309,1.349085423773822,1.3713159777578288,-0.5770010963149961,0.1798273162956611,-0.2707839124755953,1.0715624640291084,1.860194230443196,-0.8725458148206279,0.4584271351446417,-0.2787986891986551,1.6818719212677795,-0.7489233772837885,0.2327895171043085,-0.2234589939454562,0.2405785526377625,-0.4349883341796451,0.4509933590531543,-0.0685778262085648,-0.4453087544130336
29,83.0,0.7860795190077997,-0.5658917597843955,-0.5497712116514781,-0.2913388350696258,-0.0892320381952652,0.7426557552681239,-0.9338867994574804,-0.322046320454752,0.784682886172825,0.8451672084107738,1.170917160603126,-0.7168032960279015,0.0433908039550543,-1.087699647379818,-0.7489663110430561,-1.116867108954793,-0.3053609796535012,-0.5880827047105909,-0.0921655525425867,-1.452313482221021,1.460603651855885,-0.4229745169479398,0.8586869783581724,-0.5909100114214836,-0.2845961212000713,0.9532881431932876,-0.4042426327798996,1.2656250177860264,1.798915073534994,0.2260532797975309,1.349085423773822,-0.596733214245195,-0.5770010963149961,0.1798273162956611,-0.2707839124755953,1.0715624640291084,-0.7547517299176622,-0.8725458148206279,0.4584271351446417,-0.2787986891986551,-0.0753909981608448,-0.7489233772837885,0.2327895171043085,-0.2234589939454562,0.2405785526377625,-0.4349883341796451,0.4509933590531543,0.2500234825284912,-0.4453087544130336
30,83.0,0.7860795190077997,-0.5658917597843955,-0.5497712116514781,-0.2913388350696258,-0.0892320381952652,0.7426557552681239,1.0792776476906778,-0.322046320454752,0.784682886172825,0.8451672084107738,1.170917160603126,-0.7168032960279015,0.0433908039550543,1.03099485623337,-0.7489663110430561,0.8889250455614218,-0.6414650612129099,-0.5880827047105909,-0.0921655525425867,1.1058224212837755,1.460603651855885,-0.7370667996793787,0.8586869783581724,-0.5909100114214836,-0.2845961212000713,0.9532881431932876,-0.4042426327798996,-0.1927519424564354,-0.8836164276890868,0.2260532797975309,1.349085423773822,-0.6885284018279777,-0.5770010963149961,0.1798273162956611,-0.2707839124755953,-0.8988427540983809,-0.3881042847820861,-0.8725458148206279,0.4584271351446417,-0.2787986891986551,-0.2177623969175486,-0.7489233772837885,0.2327895171043085,-0.2234589939454562,0.2405785526377625,-0.4349883341796451,0.4509933590531543,1.7154111558438416,-0.4453087544130336
31,86.0,0.7860795190077997,-0.5658917597843955,-0.5497712116514781,-0.2913388350696258,-0.0892320381952652,0.7426557552681239,0.3810068651938893,-0.322046320454752,0.784682886172825,0.8088328444728345,1.170917160603126,-0.7168032960279015,0.0433908039550543,0.7372147759914482,-0.7489663110430561,0.8889250455614218,0.078790666210544,-0.5880827047105909,-0.0921655525425867,1.1058224212837755,1.460603651855885,-0.7370667996793787,0.8586869783581724,-0.5909100114214836,-0.2845961212000713,0.9532881431932876,-0.4042426327798996,-1.1643993606247505,-0.3153435281931933,0.2260532797975309,1.349085423773822,-0.596733214245195,-0.5770010963149961,0.1798273162956611,-0.2707839124755953,-0.8171446208424632,-0.3881042847820861,-0.8725458148206279,0.4584271351446417,-0.2787986891986551,-0.394939713481951,-0.7489233772837885,0.2327895171043085,-0.2234589939454562,0.2405785526377625,-0.4349883341796451,0.4509933590531543,0.1804435285063736,-0.4453087544130336
32,87.0,0.7860795190077997,-0.5658917597843955,-0.5497712116514781,-0.2913388350696258,-0.0892320381952652,0.7426557552681239,1.0792776476906778,-0.322046320454752,0.784682886172825,1.0143859236275947,1.170917160603126,-0.7168032960279015,0.0433908039550543,1.03099485623337,-0.7489663110430561,0.8889250455614218,1.8691072746829436,-0.5880827047105909,-0.0921655525425867,0.7010518071357401,1.460603651855885,0.0800023818945569,0.8586869783581724,-0.5909100114214836,-0.2845961212000713,1.341052082979037,-0.4042426327798996,1.179818572445234,1.2879425190760434,0.2260532797975309,1.349085423773822,1.3713159777578288,-0.5770010963149961,0.1798273162956611,-0.2707839124755953,1.0715624640291084,1.1899604438084423,-0.8725458148206279,0.4584271351446417,-0.2787986891986551,-0.463240763359664,-0.7489233772837885,0.2327895171043085,-0.2234589939454562,0.2405785526377625,-0.4349883341796451,0.4509933590531543,-1.1201208859608265,-0.4453087544130336
33,7.0,0.3887804892759918,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-0.9955300820243986,1.327236178219779,-0.9338867994574804,-0.9449815918253578,-0.29705619873655,-1.0632291354613486,-0.9548414685938388,1.7715498449396323,0.0433908039550543,-1.087699647379818,-0.5027093945162604,-1.116867108954793,-0.8596419478719819,-0.5880827047105909,-0.0921655525425867,-0.9164987875799856,-0.8044801165863193,-0.6413377223079884,1.9794228460533048,-0.5909100114214836,-0.3535102847363504,-0.954488976938903,-0.1462176498465427,-0.5645043861840375,-0.8836164276890868,-0.694785717676228,0.5144259397224218,-0.6885284018279777,0.1187926200215929,-0.7192850048566667,3.4086804748907857,-0.6615162159299324,-0.7547517299176622,0.3397137631249897,3.1944838624938434,-0.215555333766757,-0.7495139252799239,-0.7489233772837885,-0.7816500153059506,1.7277420677397004,-2.6147412897109787,-0.7213389696582162,-1.39492529372294,-0.8506901346519857,1.57915287100094
34,32.0,-1.0418844122229105,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-0.9859635384273656,-0.6611368874743295,-0.9338867994574804,-0.322046320454752,-0.2379647282869943,-1.0632291354613486,-0.9548414685938388,-0.3634476600149043,-2.2816519090613783,-1.087699647379818,-0.5027093945162604,-1.116867108954793,-0.8596419478719819,-0.5880827047105909,-0.3522682654085386,-0.9164987875799856,1.460603651855885,-0.6413377223079884,-1.0928187612636056,-0.5909100114214836,-0.896915460221735,-0.954488976938903,-0.6858814798889508,-0.5645043861840375,-0.8836164276890868,-0.2651896219704576,-2.113179431017096,-0.6885284018279777,-0.5770010963149961,-0.7192850048566667,-0.7358514412220253,-0.6615162159299324,-0.7547517299176622,-0.6228097465155972,0.4584271351446417,-0.2787986891986551,-0.7495139252799239,-0.3794411289593564,-0.4405770057136977,-0.2234589939454562,0.3947804637623628,-0.454550285748625,-0.2046875629781998,-0.8506901346519857,-0.4069120001957611
35,80.0,0.3887804892759918,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-0.9859635384273656,-1.2793916466916322,-0.9338867994574804,-0.322046320454752,0.784682886172825,-1.0632291354613486,-0.9548414685938388,-0.8029730264289056,0.0433908039550543,-1.087699647379818,-0.7489663110430561,-1.116867108954793,-0.8596419478719819,-0.5880827047105909,-0.0921655525425867,-0.9164987875799856,1.460603651855885,-0.6413377223079884,0.8586869783581724,-0.5909100114214836,-0.4374013074967416,-0.954488976938903,-0.6858814798889508,-0.5645043861840375,-0.8836164276890868,-0.694785717676228,-0.7715742670801733,-0.6885284018279777,-0.5770010963149961,-0.7192850048566667,-0.7358514412220253,-0.6615162159299324,-0.7547517299176622,-0.4405147496883264,-0.9222674930475204,-0.2787986891986551,-0.7495139252799239,-0.3794411289593564,-1.1876727216735676,-0.9142835840200756,0.3947804637623628,-0.4349883341796451,-0.8463794804973602,-0.8506901346519857,1.7139356446755163
36,6.0,0.3887804892759918,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-0.9859635384273656,-1.2793916466916322,-0.9338867994574804,-0.322046320454752,0.1968307319176934,-1.0632291354613486,-0.9548414685938388,-0.8029730264289056,0.0433908039550543,-1.087699647379818,-0.5027093945162604,-1.116867108954793,-0.8596419478719819,-0.5880827047105909,-0.0921655525425867,-0.9164987875799856,0.6012870265867295,-0.6413377223079884,0.8586869783581724,-0.5909100114214836,-0.86607332713023,-0.954488976938903,-0.6858814798889508,-0.5645043861840375,-0.8836164276890868,-0.694785717676228,-0.7715742670801733,-0.6885284018279777,-0.5770010963149961,-0.7192850048566667,-0.7358514412220253,-0.6615162159299324,-0.7547517299176622,-0.4405147496883264,-0.5658901714218195,-0.2787986891986551,-0.7495139252799239,-0.3794411289593564,-1.1876727216735676,-0.2234589939454562,0.3947804637623628,-1.0601915904683594,-0.8463794804973602,-0.8506901346519857,0.7592959622138885
37,11.0,-0.1214409027098816,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-0.9859635384273656,-1.2793916466916322,-0.9338867994574804,-0.322046320454752,-1.552934084525735,-1.0632291354613486,-0.9548414685938388,-0.8029730264289056,0.0433908039550543,-1.087699647379818,-0.7489663110430561,-1.116867108954793,-0.8596419478719819,-0.5880827047105909,-0.0921655525425867,-0.9164987875799856,0.6012870265867295,-0.6413377223079884,0.8586869783581724,-0.5909100114214836,-0.7329038520221127,-0.954488976938903,-0.6858814798889508,-0.5645043861840375,-0.8836164276890868,-0.694785717676228,-0.7968811054692274,-0.6885284018279777,-0.5770010963149961,-0.7192850048566667,-0.7358514412220253,-0.6615162159299324,-0.7547517299176622,-0.81553024926209,-0.9222674930475204,-0.215555333766757,-0.7495139252799239,-0.3794411289593564,-1.1876727216735676,-0.9142835840200756,0.3947804637623628,-0.4349883341796451,-0.4366513508087102,-0.8506901346519857,-1.2149144217918588
38,32.0,0.3887804892759918,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-0.9859635384273656,0.7426557552681239,-0.9338867994574804,-0.322046320454752,-1.7025483258253231,-1.0632291354613486,-0.9548414685938388,-0.7168032960279015,0.0433908039550543,-1.087699647379818,-0.7489663110430561,-1.116867108954793,-0.8596419478719819,-0.5880827047105909,-0.0921655525425867,-0.9164987875799856,-0.4644222785453564,-0.6413377223079884,-0.5892778721274833,-0.5909100114214836,-0.2845961212000713,-0.954488976938903,-0.6858814798889508,-0.5645043861840375,-0.8836164276890868,-0.694785717676228,-1.271750779298452,-0.6885284018279777,-0.5770010963149961,-0.7192850048566667,-0.7358514412220253,-0.6615162159299324,-0.7547517299176622,-0.4405147496883264,-0.9222674930475204,-0.2787986891986551,-0.7495139252799239,-0.3794411289593564,0.5094418200658645,0.2685458550835139,0.3947804637623628,-0.4349883341796451,-0.776720371534019,-0.8506901346519857,-0.7845808632966217
39,3.0,0.7860795190077997,-0.3997460539612311,0.1449044296675004,3.4788266106298837,1.4109025476081418,0.7426557552681239,-0.9338867994574804,0.826048200562686,2.3150174593814983,-1.0632291354613486,-0.9548414685938388,0.7033368877235744,5.15743456324684,-1.087699647379818,2.121955838222906,-1.116867108954793,-0.8596419478719819,2.265476759682614,-0.0921655525425867,-0.9164987875799856,0.0850576783984276,-0.6413377223079884,0.8586869783581724,1.7812581777424876,-0.2845961212000713,-0.954488976938903,-0.4042426327798996,-0.5645043861840375,-0.8836164276890868,0.2260532797975309,-0.0328865508769673,-0.6885284018279777,-0.5770010963149961,4.153312469278392,1.1916352443232885,-0.6615162159299324,-0.7547517299176622,-0.4405147496883264,0.4584271351446417,-0.2787986891986551,-0.7495139252799239,2.036070398040529,2.611080092779993,2.036104090151812,0.3947804637623628,-0.4349883341796451,1.8419852580326703,-0.8506901346519857,4.528539736476811
40,0.0,-1.0418844122229105,-1.073899121776155,-0.5497712116514781,-0.7580254506892943,-0.3001227623659498,-0.6611368874743295,-0.9338867994574804,-0.9871698985021482,-1.180831988056506,-1.0632291354613486,-0.9548414685938388,-0.7309542876308159,-2.0689574772030963,-1.087699647379818,-0.8817404305523725,-1.116867108954793,-0.8596419478719819,-0.5880827047105909,-0.650822219060186,-0.9164987875799856,-1.2905167537990954,-0.6413377223079884,-1.0928187612636056,-0.5909100114214836,-0.8380170704725926,-0.954488976938903,-0.6858814798889508,-0.5645043861840375,-0.8836164276890868,2.163626766947395,-1.4633044754321822,-0.6885284018279777,1.1228150948573226,-0.4883175553078032,-0.7358514412220253,-0.6615162159299324,-0.7547517299176622,-0.4158298598459607,-0.048126976316659,0.0723053535008322,-0.7495139252799239,-0.3794411289593564,-1.1135778196510309,-0.9933906116002392,-2.8504025369108983,0.4624471267345991,0.1102131796013949,-0.8506901346519857,-0.8124190297499766
41,50.0,0.7860795190077997,-0.5658917597843955,-0.5497712116514781,0.2231269988235053,0.7585387847191534,0.1507534127897385,1.0792776476906778,-0.831765574858813,0.1968307319176934,0.5287933895274699,-1.1482557343164566,-0.6816169632266371,0.0433908039550543,1.03099485623337,-0.5027093945162604,0.8889250455614218,-0.0617290819119212,-0.5880827047105909,-0.0921655525425867,-0.0272198394405388,0.6012870265867295,1.497519101456136,0.8586869783581724,-0.5909100114214836,-0.86607332713023,-0.5946943644980216,-0.4042426327798996,1.179818572445234,1.1572713940623152,0.2260532797975309,0.6315083650112414,0.3873028728398088,-0.7634947590676697,0.5014684611218508,-0.2707839124755953,1.0715624640291084,1.762755515632796,-0.4405147496883264,-0.0788467365918495,-0.2787986891986551,1.6818719212677795,-0.3794411289593564,-1.0132566882780396,-0.2234589939454562,0.2405785526377625,-0.4349883341796451,0.2978148769199431,1.2574357731532295,0.0660835083509571
42,40.0,0.7860795190077997,-0.5658917597843955,-0.5497712116514781,0.2231269988235053,0.7585387847191534,0.1507534127897385,1.0792776476906778,-0.831765574858813,0.1968307319176934,1.0143859236275947,-0.3188053171167502,-0.6816169632266371,0.0433908039550543,1.03099485623337,-0.5027093945162604,0.8889250455614218,1.5070811645875863,-0.5880827047105909,-0.0921655525425867,-0.0272198394405388,0.6012870265867295,-0.6550397020881946,0.8586869783581724,-0.5909100114214836,-0.86607332713023,-0.4212027019708977,-0.4042426327798996,1.179818572445234,1.1572713940623152,0.2260532797975309,0.6315083650112414,1.3713159777578288,-0.7634947590676697,0.5014684611218508,-0.2707839124755953,-0.0399771140263174,1.860194230443196,-0.4405147496883264,-0.0788467365918495,-0.2787986891986551,-0.5227074894616756,-0.3794411289593564,-1.0132566882780396,-0.2234589939454562,0.2405785526377625,-0.4349883341796451,0.2978148769199431,1.0133348249842966,0.0660835083509571
43,0.0,0.7860795190077997,-0.5658917597843955,-0.5497712116514781,0.2231269988235053,0.7585387847191534,0.1507534127897385,1.0792776476906778,-0.831765574858813,0.1968307319176934,-0.1160046600044726,-0.3377440754468185,-0.6816169632266371,0.0433908039550543,0.9496936405746385,-0.5027093945162604,0.8889250455614218,-0.3536809614633864,-0.5880827047105909,-0.0921655525425867,-0.0272198394405388,0.6012870265867295,-0.1540801507963589,0.8586869783581724,-0.5909100114214836,-0.86607332713023,1.2496361620436651,-0.4042426327798996,-1.1643993606247505,-0.3153435281931933,0.2260532797975309,0.6315083650112414,-0.596733214245195,-0.7634947590676697,0.5014684611218508,-0.2707839124755953,1.0715624640291084,0.0933927764675038,-0.4405147496883264,-0.0788467365918495,-0.2787986891986551,-0.2684259064055789,-0.3794411289593564,-1.0132566882780396,-0.2234589939454562,0.2405785526377625,-0.4349883341796451,0.2978148769199431,0.1804435285063736,0.0660835083509571
44,4.0,-1.0418844122229105,-0.5658917597843955,-0.5497712116514781,0.3850738649398101,-0.0892320381952652,-0.6611368874743295,-0.9338867994574804,-0.322046320454752,-0.2443524398483393,-1.0632291354613486,-0.9548414685938388,-0.3634476600149043,-2.040690251246836,-1.087699647379818,-0.5027093945162604,-1.116867108954793,-0.8596419478719819,-0.5880827047105909,-0.0921655525425867,-0.9164987875799856,-0.0591191034965867,-0.6413377223079884,-1.0928187612636056,-0.5909100114214836,-0.3535102847363504,-0.954488976938903,-0.7414410960456198,-0.5645043861840375,-0.8836164276890868,-0.1994527864327292,-2.027673337625824,-0.6885284018279777,-0.5770010963149961,-1.2602073249264567,-0.4073419446662314,-0.6615162159299324,-0.7547517299176622,-0.6033377805255564,-1.1834495307760573,-0.2787986891986551,-0.7495139252799239,-0.7489233772837885,-1.003800866389178,-0.2234589939454562,-2.327172734899945,-0.4349883341796451,0.4509933590531543,-0.8506901346519857,0.303754464079816
45,6.0,0.3887804892759918,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-0.9859635384273656,0.7426557552681239,-0.9338867994574804,-0.322046320454752,-0.1896540326191064,-1.0632291354613486,-0.9548414685938388,-0.7168032960279015,-1.060968297273443,-1.087699647379818,-0.7489663110430561,-1.116867108954793,-0.8596419478719819,-0.5880827047105909,-0.0921655525425867,-0.9164987875799856,-0.0381528146087569,-0.6413377223079884,0.8586869783581724,-0.5909100114214836,-0.3535102847363504,-0.954488976938903,-0.4042426327798996,-0.5645043861840375,-0.8836164276890868,-0.2651896219704576,-2.2071884790889578,-0.6885284018279777,-1.0963676115669625,-0.7192850048566667,-0.2707839124755953,-0.6615162159299324,-0.7547517299176622,-0.4405147496883264,-0.9222674930475204,-0.2787986891986551,-0.7495139252799239,-0.3794411289593564,0.7620592602057255,-0.2234589939454562,0.2405785526377625,-0.4349883341796451,-0.0671363351324739,-0.8506901346519857,-0.4453087544130336
46,3.0,-1.0418844122229105,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-1.274584998405876,-0.6611368874743295,-0.9338867994574804,-0.9449815918253578,0.784682886172825,-1.0632291354613486,-0.9548414685938388,-0.3634476600149043,0.0433908039550543,-1.087699647379818,-0.5027093945162604,-1.116867108954793,-0.8596419478719819,-0.5880827047105909,-0.0921655525425867,-0.9164987875799856,-0.8044801165863193,-0.6413377223079884,-1.0928187612636056,-0.5909100114214836,-0.3535102847363504,-0.954488976938903,-0.4042426327798996,-0.5645043861840375,-0.8836164276890868,-0.2651896219704576,-1.521311992385197,-0.6885284018279777,-0.5770010963149961,-1.2602073249264567,-0.4073419446662314,-0.6615162159299324,-0.7547517299176622,-0.4405147496883264,0.4584271351446417,-0.2787986891986551,-0.7495139252799239,-0.3794411289593564,-1.003800866389178,-0.2234589939454562,0.2405785526377625,-0.7213389696582162,1.8419852580326703,-0.8506901346519857,-0.265133271227648
47,3.0,-1.0418844122229105,-0.8217456550551733,-0.5497712116514781,-0.5363993247309046,-0.0892320381952652,-0.6611368874743295,-0.9338867994574804,-0.322046320454752,-1.1419109865402912,-1.0632291354613486,-0.9548414685938388,-0.3634476600149043,-2.2816519090613783,-1.087699647379818,-0.5027093945162604,-1.116867108954793,-0.8596419478719819,-0.5880827047105909,-0.3522682654085386,-0.9164987875799856,-0.0591191034965867,-0.6413377223079884,-1.0928187612636056,-0.5909100114214836,-0.896915460221735,-0.954488976938903,-0.6858814798889508,-0.5645043861840375,-0.8836164276890868,0.2260532797975309,0.5144259397224218,-0.6885284018279777,-0.8597768114285267,-1.0698887814477571,-0.7358514412220253,-0.6615162159299324,-0.7547517299176622,-0.6228097465155972,-1.1834495307760573,-0.2787986891986551,-0.7495139252799239,-0.7489233772837885,0.529800211581103,-0.4364676223358274,-1.8052619566113484,-0.4349883341796451,-0.2046875629781998,-0.8506901346519857,-0.4069120001957611
48,87.0,1.3643285487298782,1.4884671694337863,1.0836663572003455,1.1972629838508448,0.4379846921494772,1.327236178219779,-0.9338867994574804,0.826048200562686,1.2430690056464688,-1.0632291354613486,-0.9548414685938388,1.7715498449396323,1.1294414518807394,-1.087699647379818,2.121955838222906,-1.116867108954793,-0.8596419478719819,1.6959699970232571,-0.0921655525425867,-0.9164987875799856,0.8584104289679294,-0.6413377223079884,0.8586869783581724,1.5650433848737595,1.5555429654064532,-0.954488976938903,1.2917474309022017,-0.5645043861840375,-0.8836164276890868,1.6860632366276485,1.349085423773822,-0.6885284018279777,2.1838103737510712,0.9117275968908084,0.8147197392099136,-0.6615162159299324,-0.7547517299176622,0.1323028933668649,1.956742282868904,-0.215555333766757,-0.7495139252799239,1.10989824489634,0.94277829538308,0.207550319560055,0.3947804637623628,2.0948955118400616,1.3294622938624834,-0.8506901346519857,0.5746294529747901
