,yield,R2_H,under_O2,solvent_CH3CN,solvent_toluene,organocatalyst(mol%),temp(℃),time(h),SpDiam_A_x,SpMAD_A_x,nHetero_x,nH_x,nI_x,nX_x,ATS2dv_x,ATS5dv_x,ATS5d_x,ATS7d_x,ATS3Z_x,ATS5Z_x,AATS2dv_x,AATS3dv_x,AATS1d_x,AATS2d_x,AATS4d_x,AATS3Z_x,ATSC0dv_x,ATSC2dv_x,ATSC3dv_x,ATSC4dv_x,ATSC5dv_x,ATSC7dv_x,ATSC0d_x,ATSC2d_x,ATSC3d_x,ATSC4d_x,ATSC5d_x,ATSC6d_x,ATSC7d_x,ATSC0Z_x,ATSC3Z_x,ATSC4Z_x,ATSC5Z_x,ATSC6Z_x,AATSC0dv_x,AATSC2dv_x,AATSC3dv_x,AATSC0d_x,AATSC1d_x,AATSC2d_x,AATSC1Z_x,AATSC2Z_x,AATSC4Z_x,MATS1dv_x,MATS2dv_x,MATS3dv_x,MATS2d_x,MATS3d_x,MATS4d_x,MATS2Z_x,MATS3Z_x,MATS4Z_x,GATS1dv_x,GATS2dv_x,GATS3dv_x,GATS4dv_x,GATS1d_x,GATS2d_x,GATS3d_x,GATS4d_x,GATS1Z_x,GATS2Z_x,GATS3Z_x,GATS4Z_x,BCUTdv-1h_x,BCUTdv-1l_x,BCUTd-1l_x,BCUTZ-1h_x,BalabanJ_x,nBondsM_x,nBondsKD_x,C1SP2_x,C2SP2_x,C3SP2_x,C4SP3_x,HybRatio_x,Xch-6d_x,Xch-7d_x,Xch-5dv_x,Xc-3d_x,Xc-4d_x,Xc-5d_x,Xpc-5d_x,Xp-5d_x,AXp-0d_x,AXp-1d_x,AXp-2d_x,AXp-3d,AXp-4d,AXp-5d,NssCH2_x,NsssCH_x,NaasC_x,NsNH2_x,NddsN_x,NsOH_x,NaaO_x,SsCH3_x,SaaCH_x,SdssC_x,SaasC_x,SaaaC_x,SssssC_x,SsF_x,SaaS_x,SsBr_x,MAXaasC,MINaaCH,MINaasC,ETA_beta_x,AETA_beta_x,ETA_beta_s_x,AETA_beta_s_x,ETA_beta_ns_x,AETA_beta_ns_x,AETA_beta_ns_d_x,AETA_eta_RL_x,ETA_dBeta_x,fMF_x,nHBAcc_x,nHBDon_x,IC1_x,IC3_x,IC5_x,TIC0_x,TIC1_x,TIC5_x,SIC0_x,BIC3_x,BIC4_x,CIC0_x,CIC2_x,CIC3_x,MIC2_x,ZMIC0_x,ZMIC1_x,ZMIC2_x,ZMIC3_x,Kier2_x,Kier3,FilterItLogS_x,SMR_VSA1_x,SMR_VSA6_x,SMR_VSA7_x,SlogP_VSA2_x,SlogP_VSA3_x,SlogP_VSA4_x,SlogP_VSA5_x,SlogP_VSA6_x,SlogP_VSA7_x,SlogP_VSA10_x,EState_VSA2_x,EState_VSA3_x,EState_VSA4_x,EState_VSA5_x,EState_VSA6_x,EState_VSA7_x,EState_VSA8_x,EState_VSA9_x,EState_VSA10_x,VSA_EState1_x,VSA_EState2_x,VSA_EState3_x,VSA_EState4_x,VSA_EState5_x,VSA_EState6_x,VSA_EState7_x,VSA_EState8_x,VSA_EState9_x,MDEC-22,MDEC-23,AMID_x,MID_C_x,AMID_C_x,AMID_N_x,AMID_O_x,MPC7_x,piPC5_x,piPC7_x,piPC8_x,piPC9_x,TpiPC10_x,nRing_x,n6Ring_x,nHRing_x,n6HRing_x,n5aRing_x,RotRatio_x,SLogP_x,SMR_x,TopoPSA(NO)_x,TopoPSA_x,GGI3_x,GGI4_x,GGI5_x,JGI1_x,JGI2_x,JGI3_x,JGI4_x,JGI5_x,Diameter_x,Radius_x,TopoShapeIndex_x,SRW09_x,TSRW10_x,AMW_x,WPath_x,nAcid_y,SpMax_A_y,VR2_A_y,nS_y,nCl_y,nX_y,ATS1dv_y,ATS4dv_y,ATS6dv_y,ATS8dv_y,ATS0s,ATS1s,ATS2s,ATS3s,ATS4s,ATS5s,ATS6s,ATS7s,ATS8s,ATS0m,ATS1m,ATS4m,ATS7p,ATS7i,ATS8i,AATS0dv_y,AATS1dv_y,AATS2dv_y,AATS2d_y,AATS2s,AATS3s,AATS4s,AATS4Z_y,AATS0m,AATS1m,AATS2m,AATS3m,AATS2v,AATS3v,AATS3pe,AATS4pe,AATS0p,AATS3p,AATS1i,AATS2i,AATS3i,AATS4i,ATSC0c,ATSC2c,ATSC6c,ATSC7c,ATSC8c,ATSC0dv_y,ATSC3dv_y,ATSC4dv_y,ATSC5dv_y,ATSC6dv_y,ATSC7dv_y,ATSC8dv_y,ATSC0d_y,ATSC1d_y,ATSC2d_y,ATSC3d_y,ATSC4d_y,ATSC6d_y,ATSC7d_y,ATSC8d_y,ATSC0s,ATSC1s,ATSC2s,ATSC5s,ATSC0Z_y,ATSC6Z_y,ATSC3m,ATSC4m,ATSC5m,ATSC7m,ATSC3v,ATSC4v,ATSC5v,ATSC6v,ATSC7v,ATSC2se,ATSC7se,ATSC0pe,ATSC3are,ATSC6are,ATSC8are,ATSC0p,ATSC1p,ATSC4p,ATSC7p,ATSC8p,ATSC0i,ATSC4i,ATSC5i,ATSC6i,AATSC2c,AATSC3c,AATSC0dv_y,AATSC1dv_y,AATSC3dv_y,AATSC4dv_y,AATSC0d_y,AATSC1d_y,AATSC2d_y,AATSC0s,AATSC2s,AATSC4s,AATSC1Z_y,AATSC3Z_y,AATSC0m,AATSC4m,AATSC0v,AATSC2se,AATSC3pe,AATSC0p,AATSC3p,AATSC0i,AATSC4i,MATS1c,MATS2dv_y,MATS1d_y,MATS3d_y,MATS4d_y,MATS1se,MATS4pe,MATS2are,MATS2i,GATS2c,GATS3c,GATS4c,GATS1dv_y,GATS2dv_y,GATS3dv_y,GATS1d_y,GATS2d_y,GATS3d_y,GATS4d_y,GATS2s,GATS4s,GATS2Z_y,GATS1m,GATS3m,GATS1v,GATS2v,GATS4v,GATS1pe,GATS2pe,GATS3pe,GATS1p,GATS2p,GATS3p,GATS2i,GATS4i,BCUTc-1h,BCUTc-1l,BCUTdv-1h_y,BCUTdv-1l_y,BCUTd-1l_y,BCUTs-1l,BCUTm-1h,BCUTm-1l,BCUTare-1h,BCUTp-1h,BCUTi-1h,BCUTi-1l,BalabanJ_y,SM1_Dzm,SpMAD_Dzv,SpAbs_Dzp,SpMAD_Dzp,SM1_Dzi,nBondsS_y,nBondsD_y,RNCG,RPCG,C2SP3_y,HybRatio_y,Xch-7d_y,Xc-5d_y,Xc-6d_y,Xc-5dv,Xpc-5d_y,Xpc-4dv,Xpc-5dv,AXp-1d_y,AXp-2d_y,Xp-1dv,AXp-0dv,AXp-1dv,AXp-2dv,NsCH3_y,NdsCH_y,NaasC_y,NssssC_y,NsNH2_y,NtN_y,NdO_y,SdssC_y,SaasC_y,SaaaC_y,SssssC_y,ETA_shape_p,ETA_shape_y,ETA_shape_x,AETA_beta_y,AETA_beta_s_y,AETA_eta,AETA_eta_R_y,AETA_eta_F,ETA_eta_FL,ETA_eta_BR_y,AETA_eta_BR_y,ETA_dAlpha_B,ETA_epsilon_3_y,ETA_epsilon_4,ETA_epsilon_5,ETA_dBeta_y,nHBAcc_y,IC1_y,IC2_y,IC3_y,IC4_y,TIC0_y,TIC1_y,TIC2_y,TIC3_y,SIC0_y,SIC2_y,SIC3_y,BIC1_y,MIC0_y,MIC1_y,MIC2_y,MIC3_y,ZMIC2_y,ZMIC3_y,ZMIC5_y,Kier2_y,Lipinski_y,GhoseFilter_y,PEOE_VSA2_y,PEOE_VSA3_y,PEOE_VSA4_y,PEOE_VSA6_y,PEOE_VSA7_y,PEOE_VSA8_y,PEOE_VSA9_y,PEOE_VSA10_y,PEOE_VSA11_y,PEOE_VSA12_y,PEOE_VSA13_y,SMR_VSA5_y,SMR_VSA9_y,SlogP_VSA1_y,SlogP_VSA2_y,SlogP_VSA3_y,SlogP_VSA4_y,SlogP_VSA5_y,SlogP_VSA8_y,SlogP_VSA10_y,EState_VSA1_y,EState_VSA2_y,EState_VSA3_y,EState_VSA4_y,EState_VSA5_y,EState_VSA6_y,EState_VSA7_y,EState_VSA8_y,EState_VSA9_y,EState_VSA10_y,VSA_EState1_y,VSA_EState2_y,VSA_EState3_y,VSA_EState4_y,VSA_EState5_y,VSA_EState7_y,VSA_EState9_y,piPC7_y,piPC8_y,piPC9_y,bpol,nRot_y,RotRatio_y,SLogP_y,TopoPSA_y,GGI1_y,GGI2_y,GGI3_y,GGI5_y,GGI7_y,GGI8_y,GGI9_y,GGI10_y,JGI2_y,JGI3_y,JGI4_y,JGI5_y,JGI6_y,JGI8_y,JGI9_y,JGI10_y,JGT10_y,Diameter_y,Radius_y,PetitjeanIndex_y,mZagreb1_y
0,81.0,1,1,0,1,-0.5995257606846857,1.120490325006081,-0.171685708586216,-0.7089592132042478,0.2844621336878489,-0.7985541332934821,-0.3048003048004573,-0.09128709291752769,-0.37843405260764823,-0.573438229811219,-0.3078155918257679,-0.6534776507408806,-0.41501348003109173,-0.7524161279728365,-0.6320848907309881,-0.45249975907458273,-0.5226136434940363,-0.4363778547957564,-0.6043216152614946,-0.42374665495960273,-0.6297959347033067,-0.7398127282807451,-0.2378190773533883,0.5861501963740368,0.5827396889072342,0.43125078691969826,-0.5319302333820691,-0.7836240853445546,0.22996794031678394,0.740610354277443,0.3732872871275389,0.3516877137700608,-0.36965552699531623,-0.5126835273707833,-0.30852395463379184,0.2952603456874582,0.47822933142870827,0.6056987379716355,-0.3048726907943473,-0.6407134536967694,-0.38486209661928933,0.5382595832885837,-0.8862104321178631,-0.5283566821060014,-0.08431788832734328,-0.4403421121051879,-0.6101537413989981,0.2206122252337337,-0.6738114408755963,-0.7100490816220895,0.4798851862560286,-0.6478504492655712,0.622756942601309,0.0034558339224749495,-1.0074428801676807,0.08347136734840498,0.24691229365531725,0.6936536378247399,0.1725692849400535,-0.4979435174870002,-0.15923825067120562,0.33081205217885024,-0.13990404482764754,-0.6317965431539201,0.2188685287095119,0.5261369409018325,0.8092890476150959,-0.3648527384005252,-0.43313183674700567,-0.6748717599147567,0.15944820103536375,0.5539514433678934,-0.42584784167149886,-0.6337349309325463,-0.08313328126665513,-0.02205405456956206,-0.261751804784916,0.3493939389392354,-0.42132740063220425,-0.12964074471043285,-0.6642373552433203,0.12267596892197764,-0.5385722597672514,-0.2364752451220244,-0.6490638154457877,-0.1849000654084097,-0.3813174096971643,-0.7681887801292336,-0.5981626334146012,-0.6001406612162683,0.7005191469239224,0.7379630872377515,0.7282398481564537,0.928254372685288,0.46915678257027316,-0.1849000654084097,-0.09128709291752769,-0.9800672335618715,-0.09128709291752769,-0.12964074471043288,-0.15944820103582016,-0.15944820103582016,-0.5424003322479679,0.883905606378044,0.09128709291752767,-0.7117273740359952,-0.12964074471043288,0.11945966871766686,-0.18197567939169887,-0.1594086412214457,-0.1848983270379917,0.5448130390563591,0.33406433432767857,0.7581137664032794,-0.6086779364077176,0.7108282947300133,-0.8086086419742609,-0.6541300643145407,-0.23408229439226086,0.8457067524113665,-0.7169781846579714,0.7270131129834523,0.6564063135320748,0.5245404798950872,-0.6324555320336759,-0.1849000654084097,-1.1196903663073745,-0.9827336354447793,-0.13992626400506786,-0.9033584642036678,-0.9200577424433252,-0.565031971992756,-0.4210463203430122,-0.7444079142300354,0.5434095951436406,-0.020363900604052482,0.9761787286378284,0.43372439284866154,-0.8632689311423645,-0.8272723944335403,-0.4571972621889093,-0.10491021108359108,-0.6618881984927044,-0.5840648727148257,-0.5571874962818171,0.6409783440032408,-0.607663656312072,-0.5226325836717569,0.5051627074446308,-0.5712861069113778,-0.22700875764967757,-0.3849361123690281,-0.32432005930297714,0.8570783753556837,-0.27196410784167974,-0.23589564013146402,-0.25561824542527445,-0.25949041793938427,-0.5762575901730822,-0.9382149875141513,0.14729877169321826,-0.7871453171524596,0.6610105518761542,-0.5824755519580056,-0.23992808683039116,-0.41772461324701315,-0.17640784555543398,-0.3051017664988729,-0.31038541187314056,-0.4691248652095086,0.8013519628672362,-0.03563532963063137,-0.320119751355084,-0.4709833806893835,1.0339145181261638,-0.8629765707998395,0.13910098730336498,-0.39300635714113685,0.7365826881622151,-0.18288934693333112,-0.5821179708966133,-0.4131743244980363,-0.23866819314309473,-0.6683051556035797,-0.2626914261991499,-0.18642334834018565,-0.5538622408157278,-0.20761369963435036,0.12964074471043288,-0.3001501125938321,-0.09128709291752769,-0.22841609628806436,-0.5224299312743961,-0.3897820659497361,-0.7171512803203455,-0.5174562665765187,-0.5498108927075157,-0.7120340665505215,-0.8873188120010904,-0.5087430180863002,-0.9096516266744756,-0.9294385624216785,-0.3556060791199658,0.3792224008976496,-0.5997509728516871,-0.6985485371919735,0.1743950266037893,-0.8735081596747823,-0.2833661875777706,-0.728010764189107,-0.4751635221699925,-0.7405076142481689,1.3468309056344432,-0.9443744798444003,-0.7668320127668222,-0.09128709291752769,7.713624310270756,5.4083269131959835,-1.054206240706496,-1.0405359445678557,-0.881375642143325,-0.4681704337326316,-0.8373421847189263,-1.4668311325977674,-1.2196255611785736,-1.6269129667917874,-0.737105630255592,-1.7629328100622867,-1.8105857050961254,-1.3587690241398622,-0.8239694283354024,1.242713916738889,-0.7251496858464128,-0.6986686241555409,-0.8944957431728563,-1.2697243400465108,-0.8470298316879635,1.0489289458393927,1.0319663603510703,1.0645694419049059,0.38908214170751815,1.3397785070387425,0.4264399618470915,1.157186080704505,1.8724168852392145,5.157218014742088,2.6312674684483057,3.158061906354449,1.918206202626174,1.3450212450433598,0.5231878487786074,0.9914467196755974,1.4951418301127637,1.337989751405462,0.5913764258975287,0.39527625666732735,-0.5920614946129841,0.5066933226220495,0.5870549468378824,0.263540625872473,1.671314339366382,0.3448268816882602,0.2477309582533751,0.14333067702350985,-1.8713615931744965,-0.5348551027525996,-0.8117910339698668,0.8214770827575827,1.201809227842828,0.4185353757016054,-0.22414193634422244,-1.3860497439890695,-1.8364797543501432,-0.6687989932030677,-0.629636800578653,1.5113933233253947,0.7860264313264846,-0.5909232992666352,-0.7783173653330069,-0.6487226221739952,-0.5711038005379762,0.9410146227319643,-0.7422938579556277,1.8728788852565175,2.0852776487155906,-1.1153425701914466,-0.7536993733166155,-0.10553815060799306,-0.5088550853605168,0.006478114424866934,-0.3979193463675881,1.6508212666915707,1.3383139317347184,-0.31923083650909195,1.211122947884046,0.38219665804487307,-0.5018301165067318,-0.57263695554848,1.2580716787981272,0.2534924906853125,-0.9647948856288624,1.3121928367124345,-0.30830469393055476,-0.5671375772342653,-0.7940540265638121,-1.5160663127778229,-0.173146211209336,1.854355224911992,0.7339570356518785,1.7490195168588283,-0.29549632521686525,-0.16557333315264888,-1.4220954171159226,-0.35715362663389866,-0.99085895155842,0.4858203173550117,-1.5365996243148183,-1.218996485424418,1.176821864717577,1.3417693379603572,0.16316470719816453,-1.3142951089019876,-1.8856103782841593,5.812250207100224,-0.7658487398946816,-0.9992958528491082,1.3817865102163833,-0.7337452548438659,2.4867506412787743,-0.8851402503444156,-0.3687454932075475,-0.9628756566554914,-1.5179940231421098,-0.709477036951417,-1.5844394298999123,-1.050425912124115,0.8162300740302482,-1.0982632029095825,-0.10905629405991066,1.3454700806016937,-0.8383113212373473,-1.6147773123016063,-0.08230610930105414,0.054001016763879826,1.462856225902377,-0.84935120874391,0.1387405445171383,0.5786697880796359,-0.09150922558606847,0.0778556677345288,-0.8007032896858773,-1.341669963217102,0.8258840844153932,-0.9723578338220338,-2.157809386920265,1.0794434487467834,-1.6583101459483056,0.35472225545365743,0.8629186496048061,0.9647847915073924,-0.8996942389389291,0.6255890667434186,-1.8167332448657387,-0.42935608131763836,0.047212059455261905,1.0551032088568675,0.5582024941474816,0.65659340220534,1.1566933230132928,0.06621359737999773,-1.0577944981038172,-0.3072332302924903,-0.2572545141442776,6.573108624090933,0.087106688271419,-0.02907737042350175,2.182639566860917,-0.1537167217858319,0.10930208495012322,0.2569932916228176,2.0500273905636153,-1.2570731683528606,-1.2964320456794558,-1.0518234772919,0.48160727871967557,-1.4980392410922478,-1.1130524108699864,0.6179268728789113,0.9619916554913819,-0.18256038738543928,-0.9325796233566847,-0.5832366376120535,-0.9665242255698054,-0.5990114978266432,-0.9242049413729716,-1.2594981804300307,-0.9494340071957832,-1.1383725826429119,0.5059414542282122,0.5385679877425854,-0.9406627982628055,-0.000844148537027179,0.03629945698691247,-0.023147658011219166,-0.9675033366787014,-0.9839927200551897,0.43852166486763805,-0.588348405414552,-0.09128709291752768,-0.0912870929175277,-1.0222502678817809,-1.0231607399578384,-0.507727418448126,0.09128709291752769,0.44105579359686864,0.4900672766507127,0.4660958819034704,-0.5882951638712292,0.5275751937312674,0.257618548549056,-0.9148033918423653,-1.2040828871828284,-0.05092133948208332,-0.49537007772865216,-0.5432503657317346,0.21155048636998003,-0.7253408082846144,-0.6015179649780883,1.5244087297123938,0.8687956225089989,0.1819236428050546,-0.955120509215616,0.9662880613567185,1.1177170903900917,0.5617696734565313,-0.035067585454488494,-1.1310002424177235,-1.0310657993079795,-1.1830244102151213,-1.1814756862014486,2.6002234477540993,2.144455932761691,1.862141770604804,1.4254847898847038,4.475393214947952,2.770415696444073,3.428433454529041,2.01890349721318,-0.925377911441077,-0.5118530825605214,0.18273614578929517,-0.9343639629000954,0.09128709291752739,-1.911503636890643,-1.2766124874895144,1.3547203536298806,-0.11925282606017011,-0.5739569337991423,0.43568720635407493,-0.7439341648597839,-0.7443215306750671,0.39914180404149346,-0.4262832649525319,-1.1419663738779346,-0.12546770260380638,-0.6355650904934464,0.05126211397094596,-0.5249993736432728,-0.2806608635731956,-1.0301650243183678,-0.5794426791618392,-0.740755147516291,-0.7003339345454346,-0.1581503518714936,-0.7505366408813539,0.6565798567803979,-0.07201864475599734,-0.8883137456161389,0.6853764852884773,-0.7564073789363797,-0.976509258555071,-0.21433190587931303,2.207730155997063,-1.2105377885438378,-0.6503993188136592,-1.0280498461623109,0.7916970112098738,-0.7775888652650209,-0.6180733156908867,-0.8915321865022102,-0.6133375248423923,-0.6920844224594093,-0.59479076926809,-1.1212851204577816,-1.7129137780111876,-0.2916244786767639,0.017638812479421697,-0.10281052392342327,0.2174232116422922,-0.38166270958700366,-0.9091113211011798,-0.9468529520437076,-0.980950496049697,-0.6247001926791503,-0.4478757520225319,-0.22305084179434198,-0.1691530676212087,0.4517203089667856,0.5235942596973288,-0.4360401859625428,2.142171507309297,-1.0220178371155573,-0.6524587429048204,-0.2640073712318202,-0.1767322302766428,0.4924166209858433,-0.6123724356957946,-1.0718708428841306,0.7654967370857013,-0.7435934779763749
