,organocatalyst(mol%),temp(℃),time(h),yield,R2_C,under_O2,solvent_CH3CN,solvent_toluene,nAcid,SpMax_A,VR2_A,ATS3dv,ATS4dv,ATS6dv,ATS8dv,ATS0s,ATS1s,ATS2s,ATS3s,ATS4s,ATS5s,ATS6s,ATS7s,ATS8s,ATS0m,ATS1m,ATS4m,ATS7p,ATS7i,ATS8i,AATS0dv,AATS1dv,AATS2dv,AATS2d,AATS2s,AATS3s,AATS4s,AATS0m,AATS1m,AATS2m,AATS3m,AATS4m,AATS2v,AATS3v,AATS3pe,AATS4pe,AATS0p,AATS3p,AATS1i,AATS2i,AATS3i,AATS4i,ATSC0c,ATSC2c,ATSC3c,ATSC6c,ATSC7c,ATSC8c,ATSC0dv,ATSC3dv,ATSC4dv,ATSC5dv,ATSC6dv,ATSC7dv,ATSC8dv,ATSC0d,ATSC1d,ATSC2d,ATSC3d,ATSC4d,ATSC6d,ATSC7d,ATSC8d,ATSC0s,ATSC1s,ATSC2s,ATSC5s,ATSC0Z,ATSC6Z,ATSC3m,ATSC4m,ATSC5m,ATSC7m,ATSC3v,ATSC4v,ATSC5v,ATSC6v,ATSC7v,ATSC2se,ATSC3se,ATSC7se,ATSC0pe,ATSC8pe,ATSC6are,ATSC1p,ATSC4p,ATSC6p,ATSC7p,ATSC8p,ATSC0i,ATSC4i,ATSC5i,AATSC2c,AATSC0dv,AATSC1dv,AATSC3dv,AATSC0d,AATSC1d,AATSC2d,AATSC0s,AATSC2s,AATSC4s,AATSC1Z,AATSC3Z,AATSC0m,AATSC0v,AATSC3pe,AATSC0p,AATSC3p,AATSC0i,AATSC4i,MATS1c,MATS2dv,MATS1d,MATS3d,MATS4d,MATS1se,MATS4pe,MATS2i,GATS2c,GATS3c,GATS4c,GATS1dv,GATS2dv,GATS3dv,GATS4dv,GATS1d,GATS2d,GATS3d,GATS4d,GATS2s,GATS4s,GATS2Z,GATS1m,GATS3m,GATS4m,GATS1v,GATS2v,GATS4v,GATS1pe,GATS2pe,GATS3pe,GATS1p,GATS2p,GATS3p,GATS2i,GATS4i,BCUTc-1h,BCUTc-1l,BCUTdv-1l,BCUTd-1l,BCUTs-1h,BCUTs-1l,BCUTm-1h,BCUTm-1l,BCUTare-1h,BCUTp-1h,BCUTi-1h,BCUTi-1l,BalabanJ,SM1_Dzm,SpMAD_Dzv,SpAbs_Dzp,SpMAD_Dzp,SpMAD_Dzi,SM1_Dzi,nBondsS,nBondsD,RNCG,RPCG,HybRatio,Xch-7d,Xc-5d,Xc-6d,Xc-5dv,Xpc-4d,Xpc-5d,Xpc-4dv,Xpc-5dv,AXp-1d,AXp-2d,AXp-0dv,AXp-1dv,AXp-2dv,NsCH3,NdsCH,NaasC,NssssC,NdO,SdssC,SaasC,SssssC,ETA_shape_p,ETA_shape_y,ETA_shape_x,AETA_beta,AETA_beta_s,ETA_beta_ns_d,AETA_eta,AETA_eta_R,AETA_eta_F,ETA_eta_FL,ETA_eta_BR,AETA_eta_BR,ETA_dAlpha_B,ETA_epsilon_4,ETA_epsilon_5,ETA_dBeta,nHBAcc,IC1,IC2,IC3,IC4,TIC0,TIC1,TIC2,SIC1,SIC2,SIC3,BIC4,CIC0,MIC0,MIC1,MIC2,MIC3,ZMIC2,ZMIC3,ZMIC5,Kier2,GhoseFilter,PEOE_VSA2,PEOE_VSA3,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,SMR_VSA5,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA8,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA9,EState_VSA10,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState7,VSA_EState9,piPC7,piPC8,piPC9,bpol,nRot,RotRatio,SLogP,TopoPSA(NO),GGI1,GGI3,GGI5,GGI7,GGI8,JGI2,JGI3,JGI4,JGI5,JGI6,JGI8,JGT10,Diameter,Radius,PetitjeanIndex,mZagreb1
0,5.0,90,24.0,81.0,0,1,0,1,1,2.302775637731995,3.382970637915014,198.44444444444449,159.0,8.555555555555555,0.0,150.92196311537876,74.79835390946502,131.2716049382716,135.7366255144033,195.44032921810697,85.25514403292182,23.160493827160494,1.345679012345679,0.0,3039.53567,2080.706012,2817.192152,1.45360874,176.33957740008998,0.0,11.100308641975309,9.756944444444445,9.333333333333334,3.9130434782608696,5.707461084272678,4.680573293600114,7.51693573915796,189.970979375,130.04412574999998,135.96406647826086,108.40884675862068,108.35354430769232,289.4490759106548,232.8786978102259,6.896982758620689,7.245926923076922,1.7767110327653124,1.591651360581,145.20912990593752,144.79124513320437,153.05533534064585,162.30692293255913,0.8873343420726353,0.1757478795155689,-0.2720017342558033,0.2188227247509337,-0.0249788954121618,0.0,68.51851851851852,-8.848765432098764,-14.49382716049383,-30.061728395061728,13.05246913580247,4.787037037037037,0.0,11.4375,1.875,-3.12890625,-6.91796875,-2.2734375,1.93359375,0.47265625,0.0,60.613311614083216,-13.897119341563783,17.119079003772292,-40.48843426116446,254.0,136.25,-495.7959241875,-76.08597612499997,-355.1177388750001,-241.15342693750003,-340.71679800607546,-352.07940505846204,87.30645394952583,292.4255597369257,-70.38249157559449,0.5197443710937497,-1.11116316796875,-0.18056721484375,3.21459375,0.0,1.1161464843749993,0.9701285545,-2.046916347671961,0.1922399202760585,-0.5333344247449024,0.0,20.73437442258092,-10.447862218534768,5.57771157632593,0.0076412121528508,4.282407407407407,-0.0347222222222223,-0.3051298424861642,0.71484375,0.1171875,-0.136039402173913,3.788331975880201,0.7443077827727084,0.6393533265478996,-1.125,-3.681034482758621,73.64936181250002,44.85314399273479,-0.0388310748922413,0.2745597542449023,-0.0774620708035898,1.2958984014113075,-0.4018408545590295,-0.6402915274607036,0.0188954171562866,0.1639344262295081,-0.3337101940832862,-0.1223203026481715,-0.2185086496509886,0.1498761283240271,-0.107059537259776,0.5394062619933807,0.948470253495174,0.7732874848939923,0.6662162162162162,0.6656874265569919,0.9191985088536814,1.1695945945945945,0.9426229508196722,1.3114754098360657,1.3114754098360657,0.9331651954602777,0.4792236931052597,1.0163033049329535,0.5879835672714824,0.5607853701985022,1.1506186484609042,0.9983515487381605,0.6199390546655488,0.8841381156699051,1.2146936878061227,0.902782233369302,0.4963031622512988,1.000204147102569,0.5950086592496681,0.859970368249609,1.20537188795287,1.1292085352108785,1.1992508934740451,0.4692647587433426,-0.3265707890922862,0.7740094487190383,0.9729033963963782,7.008291265478601,1.3043634427086443,35.45051680342479,11.705199237478412,3.55483414023295,2.207727558136248,13.642667032167726,10.953242030872202,2.437159260034696,1.4089815045739371,4.396274147913311,57.127718235827295,5.068927366939298,3.802511757729823,0.651063470230343,9,1,0.3620342031261767,0.2420508409536715,0.0,0.1753664735538736,0.2323078083528919,0.0,0.0318100567298665,1.838473735860303,2.7233536664906355,0.5319375108157712,0.5595922992477579,0.4644600822982384,0.3202253117118394,0.5607836098236672,0.2914834838143923,0.1602039565369771,0,0,3,0,1,-1.1674382716049383,-0.1463888888888878,0.0,0.3287671232876712,0.3835616438356164,0.0,1.3636363636363635,0.5909090909090909,1.0,0.4673269315187378,1.29746217916109,0.830135247642352,3.1979640975427897,0.3911526570924742,0.0355593324629522,0.0259740259740259,0.635714285714286,0.8681318681318682,2.0,2,3.1556390622295662,3.577819531114783,4.0,4.0,27.98398756899649,50.49022499567306,57.24511249783653,0.7889097655573916,0.8944548827786958,1.0,0.9255128526390366,2.2510007769377194,22.903628592051074,37.14688247558336,42.716192087363694,43.14175,22.858458593344352,22.0,22.0,3.6,False,0.0,4.794537184071822,11.600939890232516,18.19910120538483,5.022633313741326,0.0,11.3129633249809,0.0,0.0,0.0,0.0,16.182360077633263,0.0,0.0,10.357988675768818,0.0,5.969305287951849,11.3129633249809,5.022633313741326,0.0,18.19910120538483,0.0,0.0,21.813994679913925,4.794537184071822,0.0,10.32997543461829,17.762437641723356,-0.1440740740740738,-1.482253086419753,0.0,0.0,3.9918733869158793,3.168897455061959,0.0,6.394035,1,0.0909090909090909,1.7437999999999998,57.53,3.0,1.0625,0.2361111111111111,0.0,0.0,0.1037037037037037,0.0758928571428571,0.0493333333333333,0.0787037037037037,0.0,0.0,0.5803608706108706,6,3,0.5,5.194444444444445
1,5.0,90,12.0,14.0,0,1,0,1,1,2.302775637731995,3.382970637915014,198.44444444444449,159.0,8.555555555555555,0.0,150.92196311537876,74.79835390946502,131.2716049382716,135.7366255144033,195.44032921810697,85.25514403292182,23.160493827160494,1.345679012345679,0.0,3039.53567,2080.706012,2817.192152,1.45360874,176.33957740008998,0.0,11.100308641975309,9.756944444444445,9.333333333333334,3.9130434782608696,5.707461084272678,4.680573293600114,7.51693573915796,189.970979375,130.04412574999998,135.96406647826086,108.40884675862068,108.35354430769232,289.4490759106548,232.8786978102259,6.896982758620689,7.245926923076922,1.7767110327653124,1.591651360581,145.20912990593752,144.79124513320437,153.05533534064585,162.30692293255913,0.8873343420726353,0.1757478795155689,-0.2720017342558033,0.2188227247509337,-0.0249788954121618,0.0,68.51851851851852,-8.848765432098764,-14.49382716049383,-30.061728395061728,13.05246913580247,4.787037037037037,0.0,11.4375,1.875,-3.12890625,-6.91796875,-2.2734375,1.93359375,0.47265625,0.0,60.613311614083216,-13.897119341563783,17.119079003772292,-40.48843426116446,254.0,136.25,-495.7959241875,-76.08597612499997,-355.1177388750001,-241.15342693750003,-340.71679800607546,-352.07940505846204,87.30645394952583,292.4255597369257,-70.38249157559449,0.5197443710937497,-1.11116316796875,-0.18056721484375,3.21459375,0.0,1.1161464843749993,0.9701285545,-2.046916347671961,0.1922399202760585,-0.5333344247449024,0.0,20.73437442258092,-10.447862218534768,5.57771157632593,0.0076412121528508,4.282407407407407,-0.0347222222222223,-0.3051298424861642,0.71484375,0.1171875,-0.136039402173913,3.788331975880201,0.7443077827727084,0.6393533265478996,-1.125,-3.681034482758621,73.64936181250002,44.85314399273479,-0.0388310748922413,0.2745597542449023,-0.0774620708035898,1.2958984014113075,-0.4018408545590295,-0.6402915274607036,0.0188954171562866,0.1639344262295081,-0.3337101940832862,-0.1223203026481715,-0.2185086496509886,0.1498761283240271,-0.107059537259776,0.5394062619933807,0.948470253495174,0.7732874848939923,0.6662162162162162,0.6656874265569919,0.9191985088536814,1.1695945945945945,0.9426229508196722,1.3114754098360657,1.3114754098360657,0.9331651954602777,0.4792236931052597,1.0163033049329535,0.5879835672714824,0.5607853701985022,1.1506186484609042,0.9983515487381605,0.6199390546655488,0.8841381156699051,1.2146936878061227,0.902782233369302,0.4963031622512988,1.000204147102569,0.5950086592496681,0.859970368249609,1.20537188795287,1.1292085352108785,1.1992508934740451,0.4692647587433426,-0.3265707890922862,0.7740094487190383,0.9729033963963782,7.008291265478601,1.3043634427086443,35.45051680342479,11.705199237478412,3.55483414023295,2.207727558136248,13.642667032167726,10.953242030872202,2.437159260034696,1.4089815045739371,4.396274147913311,57.127718235827295,5.068927366939298,3.802511757729823,0.651063470230343,9,1,0.3620342031261767,0.2420508409536715,0.0,0.1753664735538736,0.2323078083528919,0.0,0.0318100567298665,1.838473735860303,2.7233536664906355,0.5319375108157712,0.5595922992477579,0.4644600822982384,0.3202253117118394,0.5607836098236672,0.2914834838143923,0.1602039565369771,0,0,3,0,1,-1.1674382716049383,-0.1463888888888878,0.0,0.3287671232876712,0.3835616438356164,0.0,1.3636363636363635,0.5909090909090909,1.0,0.4673269315187378,1.29746217916109,0.830135247642352,3.1979640975427897,0.3911526570924742,0.0355593324629522,0.0259740259740259,0.635714285714286,0.8681318681318682,2.0,2,3.1556390622295662,3.577819531114783,4.0,4.0,27.98398756899649,50.49022499567306,57.24511249783653,0.7889097655573916,0.8944548827786958,1.0,0.9255128526390366,2.2510007769377194,22.903628592051074,37.14688247558336,42.716192087363694,43.14175,22.858458593344352,22.0,22.0,3.6,False,0.0,4.794537184071822,11.600939890232516,18.19910120538483,5.022633313741326,0.0,11.3129633249809,0.0,0.0,0.0,0.0,16.182360077633263,0.0,0.0,10.357988675768818,0.0,5.969305287951849,11.3129633249809,5.022633313741326,0.0,18.19910120538483,0.0,0.0,21.813994679913925,4.794537184071822,0.0,10.32997543461829,17.762437641723356,-0.1440740740740738,-1.482253086419753,0.0,0.0,3.9918733869158793,3.168897455061959,0.0,6.394035,1,0.0909090909090909,1.7437999999999998,57.53,3.0,1.0625,0.2361111111111111,0.0,0.0,0.1037037037037037,0.0758928571428571,0.0493333333333333,0.0787037037037037,0.0,0.0,0.5803608706108706,6,3,0.5,5.194444444444445
2,5.0,90,24.0,74.0,0,1,0,1,1,2.3027756377319952,3.382970637915018,200.0,161.0,11.0,0.0,156.11111111111111,81.8888888888889,141.88888888888894,151.44444444444446,218.11111111111111,113.0,39.66666666666667,41.0,3.0,1930.145483,1835.501447,2215.778162,4.322152226,1264.2282078898002,554.7529560727469,9.36842105263158,8.263157894736842,7.448275862068965,3.5172413793103448,4.892720306513412,4.326984126984128,5.739766081871345,101.58660436842104,96.60533931578946,89.775563,74.46269720000001,58.30995163157895,241.99420055618737,209.83128363220732,6.510785714285714,6.476268421052631,1.463037644146947,1.4415893273385425,145.44677229656318,148.4782462509361,150.64159587953569,162.69812135991427,0.8857755178709483,0.1567461222494102,-0.2529311297123626,0.2112540235898103,-0.0724841488582151,0.0248900767619125,85.15789473684212,-13.606648199445988,1.842105263157899,-49.96121883656509,10.418282548476462,-40.95290858725762,14.659279778393357,12.63157894736842,4.263157894736842,-2.5429362880886432,-7.373961218836566,-4.105263157894737,-0.2742382271468143,2.346260387811635,1.005540166204986,64.73684210526315,-13.140350877192985,22.5829485995691,-46.62603878116343,151.15789473684208,62.73407202216065,-231.15643523268707,99.5136974736844,-437.4638470637118,-363.6425341939058,-535.9132321686639,-337.43117167041925,-77.17578632002898,216.57686527100165,-120.23531826199375,0.8522076121883646,-0.4157945152354572,-1.1389873240997213,3.3554105263157874,0.3532720221606648,0.7503324099723007,0.7703524669473696,-2.4536538506732635,0.0401366376867779,0.5732429436260823,0.5907459710586893,25.437225262500604,-14.446589383254834,6.388725387981191,0.0054050386982555,4.481994459833796,0.933518005540166,-0.3887613771270282,0.6648199445983379,0.224376731301939,-0.0876874582099532,3.407202216066481,0.7787223655023827,0.8536472760849492,-0.6759002770083099,-1.3586861891571034,37.46106918559557,47.74974208604929,-0.0141925840918084,0.2297287330158226,-0.0861514526602933,1.338801329605295,-0.3801734048224956,-0.6361372349254633,0.1329866587101998,0.3374999999999999,-0.3169047619047619,-0.1625,-0.1658580649258464,0.2420615251408566,0.0571872787415235,0.5308929178893697,0.9330363904551074,0.672106512240152,0.5506798516687267,0.6778483440603553,0.8938018717993994,0.9734239802224968,0.8625,1.425,1.302857142857143,0.975,0.4293243622091393,0.7796747967479676,0.5974570166170398,0.8142982085736991,0.9898916605459228,0.9409449109777698,0.8463473494104653,0.8942481845231768,1.118417629079395,0.873349876397586,0.4176795047595475,0.8295693455256645,0.904576646938902,1.0014120363191836,1.3800880060400984,1.004972736305888,1.175890847813413,0.4683262429928874,-0.3271013870077504,0.99594929742723,0.9729033963963776,7.0082912919053735,1.4398407387940009,16.014079821041882,11.699057657750515,3.554832534972318,1.989533052917433,13.642664207213576,10.94794543223502,2.437159260034696,0.7477967372960812,4.430989826544396,58.25348738172974,5.161602869701981,3.855123468202326,0.5194025576349036,12,1,0.3530727310222287,0.2360371813562028,0.125,0.1753664735538736,0.2323078083528919,0.0,0.0318100567298665,1.838473735860303,2.7233536664906355,0.5078958256437393,0.5318182019066083,0.4644600822982384,0.3202253117118394,0.5486114808211506,0.285397419313134,0.1550503964357536,1,0,3,0,1,-1.108796296296296,0.597777777777779,0.0,0.3,0.4000000000000001,0.0,1.2954545454545454,0.5681818181818182,0.5,0.5040039040750108,1.2974621791610894,0.7934582750860787,3.085561545346293,0.3911526570924734,0.0355593324629521,0.0454545454545455,0.5680000000000004,0.8153846153846155,1.75,2,3.286629486786196,3.6421498816369033,3.997670276487613,3.997670276487613,27.95573525326466,62.44596024893771,69.20084775110116,0.7737018761230902,0.8573945459545735,0.9410872157860573,0.8837438981320384,2.776573026429656,13.56781463662183,28.716164013162164,33.40610894939824,33.76447350740775,19.303992697406112,18.476689665771467,18.476689665771467,3.6,False,0.0,4.794537184071822,6.06636706846161,24.61992282831084,0.0,0.0,11.3129633249809,0.0,0.0,6.923737199690624,0.0,16.182360077633263,0.0,6.923737199690624,15.921440167465814,0.0,5.969305287951849,11.3129633249809,0.0,5.563451491696996,12.13273413692322,12.990104268152232,0.0,10.213054789681411,4.794537184071822,0.0,10.373059334845047,17.577465986394557,0.7806481481481488,-1.291666666666666,0.0,0.0,3.9918733869158793,3.168897455061959,0.0,8.893655999999998,1,0.0909090909090909,1.3988200000000002,57.53,3.0,1.0625,0.2361111111111111,0.0,0.0,0.1037037037037037,0.0758928571428571,0.0493333333333333,0.0787037037037037,0.0,0.0,0.5803608706108706,6,3,0.5,5.194444444444445
3,5.0,90,12.0,15.0,0,1,0,1,1,2.3027756377319952,3.382970637915018,200.0,161.0,11.0,0.0,156.11111111111111,81.8888888888889,141.88888888888894,151.44444444444446,218.11111111111111,113.0,39.66666666666667,41.0,3.0,1930.145483,1835.501447,2215.778162,4.322152226,1264.2282078898002,554.7529560727469,9.36842105263158,8.263157894736842,7.448275862068965,3.5172413793103448,4.892720306513412,4.326984126984128,5.739766081871345,101.58660436842104,96.60533931578946,89.775563,74.46269720000001,58.30995163157895,241.99420055618737,209.83128363220732,6.510785714285714,6.476268421052631,1.463037644146947,1.4415893273385425,145.44677229656318,148.4782462509361,150.64159587953569,162.69812135991427,0.8857755178709483,0.1567461222494102,-0.2529311297123626,0.2112540235898103,-0.0724841488582151,0.0248900767619125,85.15789473684212,-13.606648199445988,1.842105263157899,-49.96121883656509,10.418282548476462,-40.95290858725762,14.659279778393357,12.63157894736842,4.263157894736842,-2.5429362880886432,-7.373961218836566,-4.105263157894737,-0.2742382271468143,2.346260387811635,1.005540166204986,64.73684210526315,-13.140350877192985,22.5829485995691,-46.62603878116343,151.15789473684208,62.73407202216065,-231.15643523268707,99.5136974736844,-437.4638470637118,-363.6425341939058,-535.9132321686639,-337.43117167041925,-77.17578632002898,216.57686527100165,-120.23531826199375,0.8522076121883646,-0.4157945152354572,-1.1389873240997213,3.3554105263157874,0.3532720221606648,0.7503324099723007,0.7703524669473696,-2.4536538506732635,0.0401366376867779,0.5732429436260823,0.5907459710586893,25.437225262500604,-14.446589383254834,6.388725387981191,0.0054050386982555,4.481994459833796,0.933518005540166,-0.3887613771270282,0.6648199445983379,0.224376731301939,-0.0876874582099532,3.407202216066481,0.7787223655023827,0.8536472760849492,-0.6759002770083099,-1.3586861891571034,37.46106918559557,47.74974208604929,-0.0141925840918084,0.2297287330158226,-0.0861514526602933,1.338801329605295,-0.3801734048224956,-0.6361372349254633,0.1329866587101998,0.3374999999999999,-0.3169047619047619,-0.1625,-0.1658580649258464,0.2420615251408566,0.0571872787415235,0.5308929178893697,0.9330363904551074,0.672106512240152,0.5506798516687267,0.6778483440603553,0.8938018717993994,0.9734239802224968,0.8625,1.425,1.302857142857143,0.975,0.4293243622091393,0.7796747967479676,0.5974570166170398,0.8142982085736991,0.9898916605459228,0.9409449109777698,0.8463473494104653,0.8942481845231768,1.118417629079395,0.873349876397586,0.4176795047595475,0.8295693455256645,0.904576646938902,1.0014120363191836,1.3800880060400984,1.004972736305888,1.175890847813413,0.4683262429928874,-0.3271013870077504,0.99594929742723,0.9729033963963776,7.0082912919053735,1.4398407387940009,16.014079821041882,11.699057657750515,3.554832534972318,1.989533052917433,13.642664207213576,10.94794543223502,2.437159260034696,0.7477967372960812,4.430989826544396,58.25348738172974,5.161602869701981,3.855123468202326,0.5194025576349036,12,1,0.3530727310222287,0.2360371813562028,0.125,0.1753664735538736,0.2323078083528919,0.0,0.0318100567298665,1.838473735860303,2.7233536664906355,0.5078958256437393,0.5318182019066083,0.4644600822982384,0.3202253117118394,0.5486114808211506,0.285397419313134,0.1550503964357536,1,0,3,0,1,-1.108796296296296,0.597777777777779,0.0,0.3,0.4000000000000001,0.0,1.2954545454545454,0.5681818181818182,0.5,0.5040039040750108,1.2974621791610894,0.7934582750860787,3.085561545346293,0.3911526570924734,0.0355593324629521,0.0454545454545455,0.5680000000000004,0.8153846153846155,1.75,2,3.286629486786196,3.6421498816369033,3.997670276487613,3.997670276487613,27.95573525326466,62.44596024893771,69.20084775110116,0.7737018761230902,0.8573945459545735,0.9410872157860573,0.8837438981320384,2.776573026429656,13.56781463662183,28.716164013162164,33.40610894939824,33.76447350740775,19.303992697406112,18.476689665771467,18.476689665771467,3.6,False,0.0,4.794537184071822,6.06636706846161,24.61992282831084,0.0,0.0,11.3129633249809,0.0,0.0,6.923737199690624,0.0,16.182360077633263,0.0,6.923737199690624,15.921440167465814,0.0,5.969305287951849,11.3129633249809,0.0,5.563451491696996,12.13273413692322,12.990104268152232,0.0,10.213054789681411,4.794537184071822,0.0,10.373059334845047,17.577465986394557,0.7806481481481488,-1.291666666666666,0.0,0.0,3.9918733869158793,3.168897455061959,0.0,8.893655999999998,1,0.0909090909090909,1.3988200000000002,57.53,3.0,1.0625,0.2361111111111111,0.0,0.0,0.1037037037037037,0.0758928571428571,0.0493333333333333,0.0787037037037037,0.0,0.0,0.5803608706108706,6,3,0.5,5.194444444444445
4,5.0,90,24.0,90.0,0,1,0,1,1,2.314100940073299,3.775130653516876,241.0,213.0,70.0,0.0,168.36111111111111,91.38888888888889,156.72222222222226,160.94444444444449,237.44444444444449,125.33333333333331,82.5,37.50000000000001,41.0,2186.1134839999995,2075.565304,2638.14798,7.887919630547,1505.991532737597,1264.2282078898,10.7,9.15,8.333333333333334,3.533333333333333,5.224074074074076,4.733660130718955,6.59567901234568,109.30567419999996,103.7782652,95.1871632,87.12473305882354,73.28188833333334,236.72016537655307,221.76170913756587,6.838455882352941,6.904786111111112,1.4220459619395995,1.4304741434955586,147.16904871873504,152.73155429889658,152.4675978659279,158.98819905091105,1.1593214050279304,0.108225460673255,-0.3457320252514394,0.5228885174296353,-0.0766384991126932,-0.122183664532032,98.8,-33.56,-9.24,-20.92,29.68,-11.560000000000002,-41.28,12.799999999999995,5.1999999999999975,-1.2000000000000015,-8.560000000000002,-4.44,-0.7199999999999992,-0.9599999999999996,2.520000000000001,66.35972222222223,-14.376388888888888,15.764583333333336,-30.811597222222225,164.79999999999998,45.48000000000002,-179.46489316000012,-219.15399143999997,-157.02996851999993,82.80082204000004,-265.1158139179119,-713.6585366509732,-13.212343028005415,172.36483055069596,23.85942543274045,0.0237160000000001,-1.1113719999999996,-0.0811640000000004,4.119519999999999,-1.968712,1.8132000000000008,0.2445725408000035,-3.324956315841359,0.9320234553169168,-0.3997906684264407,0.5070589257736783,26.38911179815518,-17.68298027118534,-0.6968642921334806,0.0036075153557751,4.94,0.8700000000000001,-0.987058823529412,0.6399999999999999,0.2599999999999999,-0.04,3.317986111111112,0.5254861111111112,0.707283950617284,-0.5200000000000008,-1.1282352941176474,38.62129944,45.45206092678745,-0.0370989411764706,0.22276428020376,-0.0505456797936716,1.3194555899077591,-0.491193896421815,-0.5527796285348783,0.0188933873144399,0.4062499999999999,-0.3933823529411767,-0.1927083333333333,-0.189569644053727,0.1661417942975016,0.1381103118150716,0.8015894094867141,1.077790951936837,0.6525180492967554,0.5721153846153846,0.8493589743589743,1.0407239819004526,0.9588675213675212,0.7792968750000002,1.2617187500000002,1.5280330882352942,0.9689670138888892,0.5324724251240083,0.8575187611479704,0.7128843042071199,0.7719885830439062,0.9462623513387656,1.0841947341574654,0.8830222559288801,0.7865981706192532,1.333253259464982,0.8959981988192801,0.7952487992128533,1.0086990431780745,1.0493284860907626,0.897468990727175,1.2503709305603878,0.9250765680281036,1.3175876352700948,0.4710854211822578,-0.5289810333486961,0.9975777706681246,0.9728904126170932,7.0082916217043065,1.440755602922121,16.014350768144773,11.704941288172696,3.5549571210580067,1.9845044623238488,13.642848764407278,10.953557291920044,2.4196298872250086,0.9970623163947748,5.372847822915392,83.36558151422668,6.766749415462364,4.24339478004233,0.6925367435132048,13,1,0.2837635632737191,0.1897550287359823,0.125,0.1554376142423653,0.2323078083528919,0.0,0.0318100567298665,1.9339957666888004,2.7996498520440647,0.4696832301273533,0.4823729583750567,0.4705888089784506,0.3107801034002097,0.5369145482913766,0.2709786706783557,0.1367645051858829,1,0,3,0,1,-1.1572656840513975,0.0093981481481491,0.0,0.28125,0.3750000000000001,0.0,1.3125,0.6041666666666666,1.0,0.4833125351328719,1.3341026755337262,0.8507901404008541,3.529590591907197,0.3531478546316894,0.0294289878859741,0.0555555555555556,0.602564102564103,0.8619047619047621,1.25,3,3.308694969562842,3.746439344671016,4.0841837197791895,4.0841837197791895,30.43856189774724,66.17389939125684,74.92878689342031,0.7655599299481342,0.8668444412813986,0.9449911312986874,0.8907779985412748,2.8000000000000007,14.313778264956008,30.099537915313668,35.75608560473794,36.09653193484698,20.415367033276507,19.59982892064609,19.59982892064609,4.296875,True,0.0,4.794537184071822,0.0,12.13273413692322,6.06636706846161,7.109797541277533,17.062475158264807,0.0,0.0,0.0,4.736862953800049,23.292157618910792,0.0,0.0,10.357988675768818,0.0,5.969305287951849,11.3129633249809,5.749511833283905,0.0,25.30889874666236,0.0,0.0,14.94991774348146,4.794537184071822,4.776810279667423,10.42057208994709,17.66046485260771,-0.1288888888888886,-1.01897864701436,0.0,1.439696239606954,4.55025190822751,3.168897455061959,0.0,10.629656,2,0.1666666666666666,1.099,66.75999999999999,3.0,1.0625,0.2986111111111111,0.0,0.0,0.0972222222222222,0.06640625,0.0511111111111111,0.0597222222222222,0.0272108843537415,0.0,0.5516726899092971,7,4,0.4285714285714285,5.444444444444445
