,organocatalyst(mol%),temp(℃),time(h),yield,R2_C,under_O2,solvent_CH3CN,solvent_toluene,SpMAD_A,nHetero,nH,nC,ATS2dv,ATS5dv,ATS7d,ATS3Z,ATS5Z,AATS0dv,AATS3dv,AATS4dv,AATS1d,AATS2d,AATS4d,AATS3Z,ATSC0dv,ATSC2dv,ATSC3dv,ATSC4dv,ATSC5dv,ATSC7dv,ATSC0d,ATSC2d,ATSC3d,ATSC4d,ATSC5d,ATSC6d,ATSC7d,ATSC0Z,ATSC3Z,ATSC4Z,ATSC5Z,ATSC6Z,AATSC2dv,AATSC3dv,AATSC4dv,AATSC0d,AATSC1d,AATSC2d,AATSC1Z,AATSC2Z,AATSC4Z,MATS1dv,MATS2dv,MATS3dv,MATS2d,MATS3d,MATS4d,MATS2Z,MATS3Z,MATS4Z,GATS1dv,GATS2dv,GATS3dv,GATS4dv,GATS1d,GATS2d,GATS3d,GATS4d,GATS1Z,GATS2Z,GATS3Z,GATS4Z,BCUTdv-1h,BCUTdv-1l,BCUTd-1h,BCUTd-1l,BCUTZ-1h,BCUTZ-1l,BalabanJ,C2SP2,C3SP2,HybRatio,Xch-6d,Xch-7d,Xc-3d,Xc-5d,Xpc-5d,Xp-5d,AXp-0d,AXp-1d,AXp-2d,AXp-3d,AXp-4d,AXp-5d,NaasC,SsCH3,SaaCH,SaasC,MAXaasC,MINaaCH,MINaasC,ETA_beta,AETA_beta,ETA_beta_s,AETA_beta_s,ETA_beta_ns,AETA_beta_ns,AETA_beta_ns_d,AETA_eta_RL,ETA_epsilon_3,ETA_dBeta,fMF,nHBAcc,IC2,IC3,IC4,TIC0,TIC1,SIC3,BIC0,BIC5,CIC0,CIC2,MIC2,ZMIC0,ZMIC1,ZMIC2,ZMIC3,Kier2,Kier3,FilterItLogS,SMR_VSA1,SMR_VSA6,SMR_VSA7,SlogP_VSA2,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState8,VSA_EState9,MDEC-22,MDEC-23,AMID,AMID_C,AMID_O,AMID_X,piPC5,piPC7,TpiPC10,RotRatio,SLogP,SMR,TopoPSA(NO),TopoPSA,GGI3,GGI4,GGI5,JGI1,JGI2,JGI3,JGI4,JGI5,Diameter,TopoShapeIndex,TSRW10,AMW,mZagreb2
25,5.0,90,6.0,84.0,0,1,0,1,1.2443138434088838,2,3,4,37.0,0.0,0.0,58.0,0.0,4.827160493827161,0.0,0.0,3.6666666666666665,3.1538461538461537,1.0,5.2727272727272725,22.69135802469136,-5.406035665294923,-7.0301783264746245,6.917695473251028,0.0,0.0,4.0,-1.2222222222222228,-1.7777777777777777,1.3333333333333337,0.0,0.0,0.0,197.55555555555551,-68.34567901234567,50.37037037037037,0.0,0.0,-0.4158488973303787,-0.6391071205886022,2.305898491083676,0.4444444444444444,-0.037037037037037,-0.094017094017094,1.3580246913580245,-7.15574548907882,16.790123456790123,-0.2568008705114253,-0.1649368042186322,-0.2534869917894945,-0.2115384615384616,-0.3636363636363636,1.0,-0.3259929047330622,-0.2830555271500153,0.7649043869516312,1.1860718171926006,1.0139784046204066,1.1039667622910276,0.0,1.0,1.0,1.2727272727272727,0.0,0.6996625421822275,1.3114129964523669,1.146743020758769,0.0134983127109111,4.032153564161942,-0.003041992835689,3.049999813749113,0.9938550852576546,16.004501032070188,-0.0020170234883085,2.184105569636068,2,0,0.0,0.1443375672974064,0.0,0.2886751345948128,0.0,0.4330127018922193,0.2886751345948128,0.734296232322636,0.482307808352892,0.3413755379855304,0.2348352643024788,0.1614194467072707,0.1443375672974064,1,0.0,6.472222222222221,1.6342592592592595,1.6342592592592595,2.118055555555556,1.6342592592592595,7.25,1.2083333333333333,3.25,0.5416666666666666,4.0,0.6666666666666666,0.0,0.4823078083528919,0.4333333333333332,0.75,0.5555555555555556,1,2.94770277922009,3.169925001442312,3.169925001442312,15.774437510817345,21.774437510817343,1.0,0.5066483377029767,0.9163138199826524,1.4172097224626077,0.2222222222222223,29.05730166610073,19.699584740892156,17.233418064610074,15.405180562767116,15.145197229113268,1.6326530612244898,0.979591836734694,-1.0959487939731367,0.0,0.0,17.512796907389134,0.0,0.0,0.0,17.512796907389134,0.0,0.0,5.380062770465915,11.336785877934735,17.512796907389134,0.0,0.5046296296296297,3.7754629629629632,0.0,0.0,4.331018518518518,0.0,0.0,2.381101577952299,1.8898815748423097,1.929249694707605,1.3165542962029153,0.0,0.0,2.409194828052304,0.0,4.535954075299409,0.0,0.9227,23.953,0.0,28.24,0.2222222222222222,0.0,0.0,0.1666666666666666,0.0634920634920635,0.1111111111111111,0.0,0.0,3,0.5,44.53472668416757,9.221727344,1.4166666666666667
26,5.0,90,2.0,86.0,0,1,0,1,1.2457951761043498,1,5,6,60.0,0.0,0.0,172.0,2.0,5.083333333333333,1.4285714285714286,0.0,3.4166666666666665,3.0,1.5833333333333333,8.19047619047619,30.916666666666664,-15.208333333333332,-7.60416666666667,-8.881784197001252e-16,7.520833333333333,0.0,4.916666666666666,-2.208333333333333,-1.104166666666667,-6.106226635438361e-16,1.020833333333333,0.0,0.0,80.91666666666666,-20.187500000000007,-0.1666666666666727,19.9375,0.0,-0.8449074074074073,-0.3621031746031747,-7.401486830834377e-17,0.4097222222222221,-0.0138888888888888,-0.1226851851851851,2.220446049250313e-16,-2.2245370370370368,-0.0138888888888893,-0.0053908355795147,-0.3279424977538185,-0.1405467847516365,-0.2994350282485876,-0.1283292978208233,-1.2419444004281414e-16,-0.3299004462753175,-0.1425628953950272,-0.0020597322348095,0.9339622641509434,1.2255166217430369,1.0419715055833654,0.9043126684636118,1.0254237288135597,1.242937853107345,1.0121065375302665,0.8389830508474577,0.911946446961895,1.2159285959491934,1.0486979549801383,0.9232749742533471,4.047090603027062,-0.0030303236859952,3.0498980881127493,0.9938538479446204,6.303351775350811,-0.002017504624399,2.1229179499593664,6,0,0.0,0.1020620726159657,0.1020620726159657,0.2886751345948128,0.0,0.4330127018922193,0.9010475702906076,0.7304120250174806,0.4848352643024788,0.3428977695614983,0.236730856264669,0.1633391027809415,0.1126309462863259,1,0.0,10.6487962962963,1.5717592592592595,1.5717592592592595,2.060833333333333,1.5717592592592595,9.75,1.3928571428571428,3.75,0.5357142857142857,6.0,0.8571428571428571,0.0,0.4848352643024788,0.4333333333333334,2.25,0.5,0,2.221251836004466,3.188721875540867,3.584962500721156,15.900134529890126,19.80026905978025,0.8894714728255649,0.3391472523734183,0.9175999207018438,2.259951289896979,1.36371066471669,17.300720599490646,20.6313216788204,20.2117330021034,17.008765429902137,12.85238125228366,2.34375,1.5,-1.509722120264747,0.0,0.0,30.33183534230805,0.0,0.0,0.0,30.33183534230805,0.0,0.0,6.06636706846161,0.0,30.33183534230805,0.0,0.4461111111111111,0.0,0.0,0.0,12.220555555555558,0.0,0.0,6.083643418932058,3.041821709466029,1.953832188633769,1.70449672233218,0.0,0.0,4.037553727875356,0.0,5.119489699008338,0.0,0.8612,26.075999999999997,0.0,0.0,0.1875,0.1111111111111111,0.0,0.1428571428571428,0.0555555555555555,0.0375,0.1111111111111111,0.0,4,0.3333333333333333,33.54469758831367,6.419927096666666,1.6666666666666667
27,5.0,90,2.0,39.0,0,1,0,1,1.2442449923113266,1,7,7,73.0,0.0,0.0,273.0,31.0,4.6,1.4444444444444444,0.125,3.333333333333333,3.0,1.5833333333333333,10.11111111111111,39.60000000000001,-11.56,-27.08,-7.360000000000005,9.519999999999998,0.0,7.733333333333332,-3.4400000000000013,-4.92,-0.6399999999999986,1.8133333333333344,0.8533333333333337,0.0,98.93333333333328,-59.546666666666674,-13.093333333333335,18.58666666666666,15.41333333333333,-0.4816666666666666,-1.002962962962963,-0.3066666666666668,0.5155555555555555,0.1644444444444444,-0.1433333333333334,-5.9211894646675e-17,-0.4511111111111112,-0.5455555555555557,0.2727272727272727,-0.1824494949494949,-0.3799102132435465,-0.2780172413793105,-0.353448275862069,-0.0517241379310343,-0.0683962264150944,-0.3343815513626836,-0.0827156334231806,0.7777777777777777,1.296296296296296,1.342124953236064,0.8764730639730637,0.8448275862068967,1.5086206896551726,1.374521072796935,0.6788793103448276,0.995283018867925,1.0229952830188684,1.2683438155136275,1.0053066037735854,4.173345304159626,-0.0030306027017101,3.1755651510620617,0.9925247571425072,6.311371982575794,-0.0020176759396368,2.279400270958367,5,1,0.1428571428571428,0.0833333333333333,0.1666666666666666,0.4714045207910317,0.1666666666666666,1.040440114519881,1.0243773949903288,0.7478909578906803,0.4755663065800388,0.3239024818761599,0.2309396739798049,0.1501661279183041,0.1024377394990328,2,2.1828703703703702,8.632592592592593,3.0972222222222223,1.6180555555555556,2.0978703703703703,1.4791666666666667,10.25,1.28125,4.25,0.53125,6.0,0.75,0.0,0.4755663065800388,0.4333333333333335,1.75,0.4,0,2.923231428797621,3.4565647621309536,3.5898980954642865,19.30039002532132,37.84847143196431,0.8847354891422485,0.3085649425132844,0.860902317001528,2.620197927253764,0.9836591668108978,21.277848936494024,25.14271573519757,20.31954201887292,15.89197963643884,13.62854009621301,2.52,1.487603305785124,-2.079312126783978,0.0,0.0,29.82891976554344,0.0,6.923737199690624,5.563451491696996,24.26546827384644,0.0,5.563451491696996,6.06636706846161,0.0,31.18920547353706,0.0,0.4206481481481481,0.0,1.4791666666666667,0.0,10.250648148148148,2.1828703703703702,0.0,3.965406456500188,4.298279727294167,1.941676216669016,1.7236049856645186,0.0,0.0,4.201890188785264,2.1510351948668447,5.384064924421284,0.0,1.16962,30.812999999999995,0.0,0.0,0.375,0.2222222222222222,0.0,0.1875,0.1111111111111111,0.046875,0.1111111111111111,0.0,4,0.3333333333333333,35.90889943910595,6.0703183482666665,1.861111111111111
28,5.0,90,2.0,88.0,0,1,0,1,1.2405971520460075,1,7,7,72.0,0.0,0.0,278.0,26.0,4.6,1.4814814814814814,0.1666666666666666,3.2666666666666666,3.0,1.5833333333333333,10.296296296296296,39.60000000000001,-12.559999999999995,-21.88,-6.360000000000002,5.319999999999999,0.0,7.733333333333332,-3.4400000000000013,-2.3200000000000003,-0.6399999999999983,0.2133333333333339,0.8533333333333336,0.0,98.93333333333328,-54.54666666666667,-19.893333333333345,13.586666666666662,22.21333333333333,-0.5233333333333332,-0.8103703703703703,-0.265,0.5155555555555555,0.0977777777777777,-0.1433333333333334,-2.96059473233375e-16,-0.4511111111111112,-0.8288888888888893,0.2474747474747475,-0.1982323232323231,-0.3069584736251402,-0.2780172413793105,-0.1666666666666666,-0.0517241379310343,-0.0683962264150944,-0.3063042827193772,-0.1256738544474395,0.8013468013468011,1.3110269360269358,1.1915450804339691,0.8617424242424241,0.9655172413793104,1.5086206896551726,1.005747126436782,0.6788793103448276,0.995283018867925,1.0229952830188684,1.242138364779875,0.996462264150944,4.055090174315271,-0.0030311634078075,3.0574287987393443,0.9929205024247648,6.311315350256447,-0.0020176597225301,2.1923771580194718,5,1,0.1428571428571428,0.0833333333333333,0.1666666666666666,0.5773502691896257,0.0,0.7600796553858447,1.3047378541243648,0.7478909578906803,0.473461712529338,0.3365043969424329,0.230453045264031,0.1426746322052511,0.1087281545103637,2,2.1244444444444444,8.828703703703702,2.9485185185185188,1.5792592592592594,2.1828703703703702,1.3692592592592594,10.25,1.28125,4.25,0.53125,6.0,0.75,0.0,0.4734617125293379,0.4333333333333335,1.75,0.4,0,3.0565647621309537,3.5898980954642865,3.5898980954642865,19.30039002532132,37.84847143196431,0.9188632257835572,0.3085649425132844,0.860902317001528,2.620197927253764,0.850325833477565,22.87931560316069,25.14271573519757,20.31954201887292,14.366467159952023,13.37428801679854,2.52,1.8,-2.079312126783978,0.0,0.0,29.82891976554344,0.0,6.923737199690624,5.563451491696996,24.26546827384644,0.0,5.563451491696996,6.06636706846161,0.0,31.189205473537065,0.0,0.4316666666666666,0.0,1.3692592592592594,0.0,10.407962962962962,2.1244444444444444,0.0,3.3019272488946267,5.656854249492381,1.941603651086886,1.7231559500934144,0.0,0.0,4.298135385020496,0.0,5.37325089069706,0.0,1.16962,30.81299999999999,0.0,0.0,0.25,0.3022222222222223,0.0,0.25,0.0888888888888889,0.0357142857142857,0.1511111111111111,0.0,5,0.6666666666666666,35.73068483749986,6.0703183482666665,1.8333333333333333
29,5.0,90,2.0,83.0,0,1,0,1,1.2448397528835224,2,7,7,112.0,3.0,3.0,353.0,96.0,6.5625,2.923076923076923,1.0909090909090908,3.4375,3.08,2.0454545454545454,13.576923076923077,59.4375,-10.87109375,-27.1484375,-29.7890625,3.6328125,8.54296875,7.9375,-1.02734375,-5.5859375,-4.4140625,1.1953125,1.4765625,0.94921875,119.9375,-33.0859375,-54.7265625,7.3828125,14.4140625,-0.43484375,-1.0441706730769231,-1.3540482954545454,0.49609375,0.21484375,-0.04109375,0.3046875,-0.74109375,-2.487571022727273,0.2407991587802313,-0.117055730809674,-0.2810806438566691,-0.0828346456692913,-0.4330708661417323,-0.404438081603436,-0.0988639916623241,-0.1697598909688539,-0.3318489743711214,0.6782334384858044,1.2365930599369086,1.315214753700558,1.2905075996558646,0.7086614173228346,1.1716535433070865,1.5626892792247122,1.2884753042233357,0.8559145388223033,1.0680562793121415,1.127991341644286,1.2819176654507556,6.007463189716179,-0.0030305727965904,3.1770898048355645,0.9878823626483434,8.01107194566003,-0.002017788416504,2.29725588417896,6,0,0.1428571428571428,0.0833333333333333,0.1422588984322123,0.4023689270621825,0.1178511301977579,1.4082912447176383,1.2097728009396278,0.7433593827013323,0.4825039172334551,0.3118244436744177,0.2164227809798949,0.1538117105441324,0.1008144000783023,2,1.7228703703703705,8.218425925925924,2.4976851851851856,1.4305555555555558,2.0041203703703703,1.0671296296296298,11.75,1.3055555555555556,5.25,0.5833333333333334,6.5,0.7222222222222222,0.0555555555555555,0.4825039172334551,0.4333333333333336,1.25,0.375,1,3.077819531114783,3.577819531114783,3.702819531114783,24.69703109119354,43.24511249783653,0.8944548827786958,0.3633688282849969,0.871676722212496,2.456435556800404,0.9221804688852168,24.478067087363694,27.56732885839011,21.858458593344352,17.358458593344352,15.10845859334435,3.239669421487603,1.7041420118343196,-1.848049086143064,4.736862953800049,7.109797541277533,24.26546827384644,7.109797541277533,0.0,0.0,24.26546827384644,5.749511833283905,6.06636706846161,7.109797541277533,12.13273413692322,12.13273413692322,4.736862953800049,5.394351851851852,0.0,0.0,1.0671296296296298,9.64898148148148,0.0,1.7228703703703705,3.965406456500188,4.298279727294167,1.9498808270810284,1.5457876403811748,0.2088937532451726,0.0,4.298135385020496,3.168897455061959,5.596800274408062,0.1111111111111111,0.8697999999999999,32.62799999999999,9.23,9.23,0.5,0.2622222222222222,0.0625,0.1666666666666666,0.101010101010101,0.05,0.0524444444444444,0.0625,5,0.6666666666666666,37.4721817057445,6.69060561525,2.194444444444444
30,5.0,90,2.0,83.0,0,1,0,1,1.2380118314658224,2,7,7,107.0,3.0,3.0,360.0,93.0,6.5625,3.1153846153846154,1.1363636363636365,3.375,3.08,1.9545454545454544,13.846153846153848,59.4375,-15.87109375,-20.4609375,-25.4140625,-1.4296875,8.54296875,7.9375,-1.02734375,-4.0234375,-3.2890625,-0.4921875,1.4765625,0.94921875,119.9375,-26.0859375,-59.2890625,-2.7421875,22.1015625,-0.63484375,-0.7869591346153846,-1.1551846590909092,0.49609375,0.15234375,-0.04109375,0.3046875,-0.74109375,-2.694957386363636,0.22397476340694,-0.1708937960042061,-0.211841785974278,-0.0828346456692913,-0.311932162325863,-0.3013600572655691,-0.0988639916623241,-0.1338437487473444,-0.3595148988583068,0.694006309148265,1.2870662460567823,1.2327105071584568,1.1987381703470033,0.8267716535433071,1.1716535433070865,1.3809812235009085,1.0307802433786686,0.8559145388223033,1.0680562793121415,1.0943199583116203,1.29044483395708,6.0074510498098,-0.003031287319235,3.073173184964639,0.987866175390572,8.011071815300054,-0.0020177772994518,2.23165161946076,6,0,0.1428571428571428,0.0833333333333333,0.1422588984322123,0.4927992798267444,0.0,1.146659524866235,1.331224291224013,0.7433593827013323,0.4806331669661653,0.3223683027226597,0.218529032528301,0.1485012802572978,0.1024018685556933,2,1.703148148148148,8.286712962962964,2.469305555555556,1.4808796296296298,1.9775,0.9884259259259262,11.75,1.3055555555555556,5.25,0.5833333333333334,6.5,0.7222222222222222,0.0555555555555555,0.4806331669661653,0.4333333333333336,1.25,0.375,1,3.202819531114783,3.702819531114783,3.702819531114783,24.69703109119354,43.24511249783653,0.9257048827786958,0.3633688282849969,0.871676722212496,2.456435556800404,0.7971804688852169,25.979442087363697,27.56732885839011,21.858458593344352,15.85845859334435,14.85845859334435,3.239669421487603,2.0,-1.8480490861430643,4.736862953800049,7.109797541277533,24.26546827384644,7.109797541277533,0.0,0.0,24.26546827384644,5.749511833283905,6.06636706846161,7.109797541277533,12.13273413692322,12.13273413692322,4.736862953800049,5.3741666666666665,0.0,0.0,0.9884259259259262,9.767592592592592,0.0,1.703148148148148,3.532775529001442,5.1115448339701794,1.949938467945414,1.545960279245603,0.2090777958500927,0.0,4.328263186704269,3.056356895370426,5.583496308781699,0.1111111111111111,0.8697999999999999,32.62799999999999,9.23,9.23,0.5,0.3422222222222222,0.0625,0.2222222222222222,0.0606060606060606,0.0555555555555555,0.0684444444444444,0.03125,5,0.6666666666666666,37.31344446289084,6.69060561525,2.1666666666666665
31,5.0,90,2.0,86.0,0,1,0,1,1.2433285811286725,2,7,7,106.0,4.0,3.0,360.0,92.0,6.5625,2.923076923076923,1.3636363636363635,3.375,3.04,1.9545454545454544,13.846153846153848,59.4375,-16.87109375,-25.4609375,-18.7265625,2.9453125,8.54296875,7.9375,-2.02734375,-4.0234375,-1.7265625,0.6328125,-0.2109375,0.94921875,119.9375,-26.0859375,-52.2890625,-7.3046875,11.9765625,-0.67484375,-0.9792668269230768,-0.8512073863636364,0.49609375,0.15234375,-0.08109375,0.3046875,-0.74109375,-2.3767755681818183,0.22397476340694,-0.1816614090431125,-0.2636091563536358,-0.1634645669291338,-0.311932162325863,-0.1581961345740873,-0.0988639916623241,-0.1338437487473444,-0.3170685489601592,0.694006309148265,1.297160883280757,1.2812424168891046,1.1012331517063378,0.8267716535433071,1.247244094488189,1.3809812235009085,0.816034359341446,0.8559145388223033,1.0680562793121415,1.0943199583116203,1.2506513809275663,6.007450887916424,-0.0030313250837292,3.0594153377651248,0.987868824488606,8.011071807589975,-0.0020177775759862,2.1804017457062086,6,0,0.1428571428571428,0.0833333333333333,0.1422588984322123,0.4927992798267444,0.0,0.9374437015703676,1.373773447853214,0.7433593827013323,0.4806331669661654,0.321285995286372,0.2260648952586812,0.1447802949648797,0.0981266748466581,2,1.6917044595616024,8.30787037037037,2.4672222222222224,1.5100000000000002,2.016203703703704,0.9572222222222224,11.75,1.3055555555555556,5.25,0.5833333333333334,6.5,0.7222222222222222,0.0555555555555555,0.4806331669661653,0.4333333333333336,1.25,0.375,1,3.202819531114783,3.702819531114783,3.702819531114783,24.69703109119354,43.24511249783653,0.9257048827786958,0.3633688282849969,0.871676722212496,2.456435556800404,0.7971804688852169,25.979442087363697,27.56732885839011,21.858458593344352,15.85845859334435,14.85845859334435,3.239669421487603,2.0,-1.848049086143064,4.736862953800049,7.109797541277533,24.26546827384644,7.109797541277533,0.0,0.0,24.26546827384644,5.749511833283905,6.06636706846161,7.109797541277533,12.13273413692322,12.13273413692322,4.736862953800049,5.366536281179139,0.0,0.0,0.9572222222222224,9.81787037037037,0.0,1.6917044595616024,3.3019272488946267,5.656854249492381,1.9499549367638105,1.54600960463544,0.2091303794514985,0.0,4.385925275089539,2.7842393394597567,5.579258016588463,0.1111111111111111,0.8697999999999999,32.62799999999999,9.23,9.23,0.25,0.3422222222222223,0.1180555555555555,0.2222222222222222,0.0808080808080808,0.0277777777777777,0.0855555555555555,0.0590277777777777,6,1.0,37.28997237287051,6.69060561525,2.1666666666666665
32,5.0,90,2.0,87.0,0,1,0,1,1.138849152139249,1,13,10,105.0,12.0,9.0,620.0,272.0,3.625,1.4074074074074074,0.4927536231884058,3.1666666666666665,3.071428571428572,1.681159420289855,11.48148148148148,56.625,-4.96875,-28.90625,-9.171875,-16.125,11.390625,15.958333333333332,-7.718749999999995,-4.156249999999998,1.7031249999999982,-2.2916666666666696,-1.947916666666666,1.8906249999999991,150.95833333333331,-124.44791666666664,4.369791666666658,-44.33333333333334,-6.322916666666668,-0.1183035714285714,-0.5353009259259259,-0.1329257246376811,0.6649305555555555,0.1892361111111112,-0.1837797619047617,1.1102230246251563e-16,0.9372519841269844,0.0633303140096617,0.4481236203090508,-0.0501419110690633,-0.2268825116507235,-0.2763894069377096,-0.1157528285465621,0.0371211261210125,0.1490083198612042,-0.3663937191400619,0.0100685235632252,0.7785136129506991,1.426469042363082,1.2711961409533157,0.8123620309050773,1.2010443864229765,2.1790376725102574,1.2010443864229765,0.5326370757180157,1.1458735854264424,0.9014628760695558,1.4093292851228263,0.8699972398564726,4.12813796283478,-0.0030331897352693,4.022086397324124,0.9893558353296668,6.315467090239486,-0.0020181249076658,2.393615048508942,5,1,0.4,0.0833333333333333,0.125,1.7990381056766578,0.4330127018922193,2.45670587148348,1.52022005725994,0.7711934239204947,0.45445623323999,0.3326763176715566,0.2025375118398179,0.1328815661981427,0.0844566698477744,2,6.762613378684808,9.08912037037037,3.0271296296296297,1.5814814814814817,2.266203703703704,1.4456481481481482,11.75,1.068181818181818,5.75,0.5227272727272727,6.0,0.5454545454545454,0.0,0.45445623323999,0.4333333333333338,0.25,0.25,0,2.8647869792568117,3.1981203125901447,3.1981203125901447,28.71410273259993,60.75488750216347,0.6975237664620204,0.2516191911264553,0.6725964202381242,3.3885415535294925,1.7201755214643448,21.53536171539575,37.804374739846125,27.027631772305693,21.272744270142223,20.31359635311498,3.1640625,2.5,-2.963983072535224,0.0,0.0,29.82891976554344,0.0,0.0,26.334663090768867,24.26546827384644,0.0,5.563451491696996,6.06636706846161,0.0,45.03667987291831,0.0,0.3912755102040816,0.0,1.7588425925925928,0.0,10.670601851851853,6.762613378684808,0.0,3.3019272488946267,5.656854249492381,1.923329092060816,1.7638267236615237,0.0,0.0,4.541298109393681,3.840795496139778,5.903998521326706,0.0,2.1587000000000005,44.77600000000003,0.0,0.0,0.75,0.4222222222222223,0.3541666666666667,0.3636363636363636,0.1111111111111111,0.0576923076923076,0.0527777777777777,0.0885416666666666,6,1.0,41.32625725970888,5.545905225666666,2.333333333333333
33,5.0,90,24.0,7.0,0,1,0,1,1.2457951761043498,1,5,6,60.0,0.0,0.0,172.0,2.0,5.083333333333333,1.4285714285714286,0.0,3.4166666666666665,3.0,1.5833333333333333,8.19047619047619,30.916666666666664,-15.208333333333332,-7.60416666666667,-8.881784197001252e-16,7.520833333333333,0.0,4.916666666666666,-2.208333333333333,-1.104166666666667,-6.106226635438361e-16,1.020833333333333,0.0,0.0,80.91666666666666,-20.187500000000007,-0.1666666666666727,19.9375,0.0,-0.8449074074074073,-0.3621031746031747,-7.401486830834377e-17,0.4097222222222221,-0.0138888888888888,-0.1226851851851851,2.220446049250313e-16,-2.2245370370370368,-0.0138888888888893,-0.0053908355795147,-0.3279424977538185,-0.1405467847516365,-0.2994350282485876,-0.1283292978208233,-1.2419444004281414e-16,-0.3299004462753175,-0.1425628953950272,-0.0020597322348095,0.9339622641509434,1.2255166217430369,1.0419715055833654,0.9043126684636118,1.0254237288135597,1.242937853107345,1.0121065375302665,0.8389830508474577,0.911946446961895,1.2159285959491934,1.0486979549801383,0.9232749742533471,4.047090603027062,-0.0030303236859952,3.0498980881127493,0.9938538479446204,6.303351775350811,-0.002017504624399,2.1229179499593664,6,0,0.0,0.1020620726159657,0.1020620726159657,0.2886751345948128,0.0,0.4330127018922193,0.9010475702906076,0.7304120250174806,0.4848352643024788,0.3428977695614983,0.236730856264669,0.1633391027809415,0.1126309462863259,1,0.0,10.6487962962963,1.5717592592592595,1.5717592592592595,2.060833333333333,1.5717592592592595,9.75,1.3928571428571428,3.75,0.5357142857142857,6.0,0.8571428571428571,0.0,0.4848352643024788,0.4333333333333334,2.25,0.5,0,2.221251836004466,3.188721875540867,3.584962500721156,15.900134529890126,19.80026905978025,0.8894714728255649,0.3391472523734183,0.9175999207018438,2.259951289896979,1.36371066471669,17.300720599490646,20.6313216788204,20.2117330021034,17.008765429902137,12.85238125228366,2.34375,1.5,-1.509722120264747,0.0,0.0,30.33183534230805,0.0,0.0,0.0,30.33183534230805,0.0,0.0,6.06636706846161,0.0,30.33183534230805,0.0,0.4461111111111111,0.0,0.0,0.0,12.220555555555558,0.0,0.0,6.083643418932058,3.041821709466029,1.953832188633769,1.70449672233218,0.0,0.0,4.037553727875356,0.0,5.119489699008338,0.0,0.8612,26.075999999999997,0.0,0.0,0.1875,0.1111111111111111,0.0,0.1428571428571428,0.0555555555555555,0.0375,0.1111111111111111,0.0,4,0.3333333333333333,33.54469758831367,6.419927096666666,1.6666666666666667
34,5.0,90,24.0,32.0,0,1,0,1,1.2457951761043498,1,5,6,60.0,0.0,0.0,172.0,2.0,5.083333333333333,1.4285714285714286,0.0,3.4166666666666665,3.0,1.5833333333333333,8.19047619047619,30.916666666666664,-15.208333333333332,-7.60416666666667,-8.881784197001252e-16,7.520833333333333,0.0,4.916666666666666,-2.208333333333333,-1.104166666666667,-6.106226635438361e-16,1.020833333333333,0.0,0.0,80.91666666666666,-20.187500000000007,-0.1666666666666727,19.9375,0.0,-0.8449074074074073,-0.3621031746031747,-7.401486830834377e-17,0.4097222222222221,-0.0138888888888888,-0.1226851851851851,2.220446049250313e-16,-2.2245370370370368,-0.0138888888888893,-0.0053908355795147,-0.3279424977538185,-0.1405467847516365,-0.2994350282485876,-0.1283292978208233,-1.2419444004281414e-16,-0.3299004462753175,-0.1425628953950272,-0.0020597322348095,0.9339622641509434,1.2255166217430369,1.0419715055833654,0.9043126684636118,1.0254237288135597,1.242937853107345,1.0121065375302665,0.8389830508474577,0.911946446961895,1.2159285959491934,1.0486979549801383,0.9232749742533471,4.047090603027062,-0.0030303236859952,3.0498980881127493,0.9938538479446204,6.303351775350811,-0.002017504624399,2.1229179499593664,6,0,0.0,0.1020620726159657,0.1020620726159657,0.2886751345948128,0.0,0.4330127018922193,0.9010475702906076,0.7304120250174806,0.4848352643024788,0.3428977695614983,0.236730856264669,0.1633391027809415,0.1126309462863259,1,0.0,10.6487962962963,1.5717592592592595,1.5717592592592595,2.060833333333333,1.5717592592592595,9.75,1.3928571428571428,3.75,0.5357142857142857,6.0,0.8571428571428571,0.0,0.4848352643024788,0.4333333333333334,2.25,0.5,0,2.221251836004466,3.188721875540867,3.584962500721156,15.900134529890126,19.80026905978025,0.8894714728255649,0.3391472523734183,0.9175999207018438,2.259951289896979,1.36371066471669,17.300720599490646,20.6313216788204,20.2117330021034,17.008765429902137,12.85238125228366,2.34375,1.5,-1.509722120264747,0.0,0.0,30.33183534230805,0.0,0.0,0.0,30.33183534230805,0.0,0.0,6.06636706846161,0.0,30.33183534230805,0.0,0.4461111111111111,0.0,0.0,0.0,12.220555555555558,0.0,0.0,6.083643418932058,3.041821709466029,1.953832188633769,1.70449672233218,0.0,0.0,4.037553727875356,0.0,5.119489699008338,0.0,0.8612,26.075999999999997,0.0,0.0,0.1875,0.1111111111111111,0.0,0.1428571428571428,0.0555555555555555,0.0375,0.1111111111111111,0.0,4,0.3333333333333333,33.54469758831367,6.419927096666666,1.6666666666666667
