name,ATS1s_SMILES,AATS0p_SMILES,AATSC0i_SMILES,GATS4s_SMILES,BalabanJ_SMILES
structure 5985,144.05555555555554,1.2976998958714376,1.444249171547214,0.940288099358648,3.044768870420484
structure 5986,145.0,1.331237569029,1.324288195502247,0.8074215101659601,2.995055126914265
structure 5987,136.02777777777777,1.2965006811389093,1.3565795692511726,0.5678892829830523,3.0339594962857284
structure 5988,163.08333333333334,1.33317140718205,1.3664636487431263,0.9036590164430623,3.2528288934010625
structure 5989,133.72222222222223,1.3403947787524706,1.3913989853457709,1.0623729714970211,3.06739928168885
structure 5990,162.33333333333334,1.6407824841415,1.6026724523559366,1.110312780739642,3.260160725895101
structure 5991,155.2222222222222,1.3325658633994788,1.2774386764336343,0.6251347774946089,3.19782446166257
structure 5992,152.22222222222223,1.4162615626956054,1.3787148512123906,0.8057367109150102,3.1897868832145884
structure 5993,160.55555555555554,1.3172114847006002,1.309828310054959,0.632361914493017,3.1714842216997874
structure 5994,151.88888888888889,1.3130197970337372,1.3567838957786271,0.7961027248577928,3.08664935867451
structure 5995,145.27777777777777,1.2928780313718686,1.2963007704472898,0.714336233451079,3.0574321769567723
structure 5996,150.44444444444446,1.3044435467154398,1.262245590454632,0.5729708686602797,3.202901075025039
structure 5997,145.61111111111111,1.3862554151828466,1.3625214664019842,0.5835078749019309,3.242782077944512
structure 5998,153.72222222222223,1.323723595281643,1.316546775075514,0.7008239717605815,3.214661467966121
structure 5999,180.8333333333333,1.3219409892626977,1.3067363799357756,0.9489298928524362,3.4600832034639737
structure 6000,139.55555555555557,1.3400038717342502,1.333305424566686,0.9380952925506464,3.1132586905618207
structure 6001,104.44444444444446,1.3768142637764618,1.2994191981766734,0.7558016280091734,2.737805554276738
structure 6002,144.94444444444446,1.3926739286098533,1.3703022041098305,0.7461282704095187,3.068332279950004
structure 6003,158.02777777777777,1.341947097547143,1.3730038320623912,0.8876363169250036,3.230531616197963
structure 6004,155.22222222222223,1.3325658633994786,1.2774386764336338,0.6339933346402666,3.1714842216997874
structure 6005,137.0,1.4403951018392762,1.5442981446284194,1.0461746597959647,2.97454404881535
structure 6006,150.8611111111111,1.298697769423941,1.297490375969919,0.5616091304250626,3.304820934190224
structure 6007,108.58333333333334,1.3495568524245007,1.3544989824211375,0.7093898587161804,2.5977160395786023
structure 6008,167.83333333333334,1.3414217277546927,1.3259414762793065,0.6501531985459397,3.26061650036488
structure 6009,161.80555555555554,1.326043990328041,1.2739999043304868,0.5758823048110839,3.388078148393441
structure 6010,132.05555555555557,1.4153851385677274,1.3874725693473176,0.603641418706557,2.923444231275683
structure 6011,161.33333333333334,1.325323541271488,1.4015458266071268,1.0743174231051338,3.286808603531491
structure 6012,157.55555555555554,1.3241615433335912,1.2696624884717531,0.8956543867954211,3.236622244504246
structure 6013,156.36111111111114,1.3036784614632069,1.264456281451807,0.5953078676105757,3.36729432353585
structure 6014,138.75,1.3584770888454596,1.2905957275124589,0.6472954336500153,3.1120931934343004
structure 6015,143.77777777777777,1.2986607630587677,1.300117835988176,0.694560667871485,3.1230709695247945
structure 6016,156.97222222222223,1.3172114847006002,1.3098283100549588,0.676778938175493,3.19063154303041
structure 6017,138.86111111111111,1.315134675372182,1.2681334824749575,0.686785578447986,3.088296957494385
structure 6018,148.22222222222223,1.432566102078143,1.3914985551266927,0.7462944082171157,3.127516016796579
structure 6019,128.13888888888889,1.3292019499205268,1.2756713788238492,0.4988585173048743,2.8352604541203354
structure 6020,132.94444444444446,1.3142668764649288,1.3150142365134982,0.7083907642126349,3.057432176956771
structure 6021,132.05555555555557,1.3627962587679006,1.3566775025098097,0.7600516496727368,3.012430700399417
structure 6022,151.0,1.3760356651113004,1.3588526054033785,1.0063613983259474,3.120189984475866
structure 6023,154.72222222222223,1.2938172806062975,1.3819553908717004,0.9999274170134516,3.176129111842725
structure 6024,168.2777777777778,1.3826085646582,1.3547001786547044,1.0954386685587978,3.303760051680356
structure 6025,139.77777777777777,1.3735575959965456,1.4161046180092127,1.3593670345702245,2.9950437602094717
structure 6026,170.91666666666669,1.3256972580693025,1.355894818598993,0.7392317721034795,3.4312441120307127
structure 6027,155.55555555555557,1.408793089318375,1.4412276301040614,0.9710541369358672,3.1754038967079263
structure 6028,151.97222222222223,1.3164604629460002,1.3544728351228967,0.645538669499258,3.3071796642512377
structure 6029,142.44444444444443,1.3768842524245002,1.407398275059436,0.7250213558958426,3.1069482472475967
structure 6030,165.91666666666666,1.3414217277546927,1.3259414762793056,0.9059111404376988,3.284592664081291
structure 6031,150.22222222222223,1.3164604629460002,1.3544728351228963,0.8556237360143168,3.143347025931938
structure 6032,161.11111111111111,1.291049787017842,1.2888588154689762,0.5995726995551366,3.2466114520576017
structure 6033,130.94444444444446,1.4005826587679004,1.5117903802678083,0.8300353523988431,3.0035644222418445
structure 6034,116.44444444444446,1.31046215813356,1.4530965601875925,0.8505480949237645,2.8611074059541792
structure 6035,137.36111111111111,1.3041071750457252,1.306498525888968,0.7372923244740546,3.086450312063397
structure 6036,138.86111111111111,1.298606839498086,1.3032764267610553,0.9262935322164126,3.005918291100312
structure 6037,184.86111111111111,1.3684035619396,1.289110867016196,0.7453105144436286,3.5539968024090136
structure 6038,139.72222222222223,1.3179382313422858,1.272612028674306,0.5938847644701399,3.0698097311912496
structure 6039,137.30555555555557,1.3503640476586365,1.3439421174212387,0.7269859256826477,3.01925549274119
structure 6040,138.52777777777777,1.298606839498086,1.3032764267610553,0.772948124919167,3.0068943915734536
structure 6041,164.66666666666666,1.350106275725895,1.279254831594215,1.0835931402752106,3.299641402503232
structure 6042,144.36111111111111,1.278804575045725,1.3687441398129685,0.5133999838196677,3.192660238908969
structure 6043,175.61111111111111,1.3637584370055296,1.3949814459890442,1.0977289789789786,3.380216171297005
structure 6044,135.58333333333331,1.4752952397703107,1.4240566611778842,0.9597260059138228,2.929445065903946
structure 6045,148.80555555555554,1.403648844935286,1.4878337607581211,1.020147889138045,3.141286793184589
structure 6046,162.80555555555554,1.3011591796972275,1.3375474177906066,0.7133506552878606,3.356140755438003
structure 6047,139.77777777777777,1.3735575959965456,1.4161046180092127,1.153263676189608,3.0975791645717288
structure 6048,115.80555555555556,1.3485444524245,1.2856475810419363,0.7705010373450298,2.792404039768629
structure 6049,116.38888888888889,1.32292271035375,1.4079209006021864,0.5553255657532166,2.7658553962063888
structure 6050,104.72222222222224,1.3632807319643336,1.369765711667788,0.8891300988875155,2.77579005859122
structure 6051,133.16666666666669,1.43793324955168,1.3224055964481014,1.203886049946522,2.9275165481847307
structure 6052,127.41666666666669,1.359912439498086,1.3508990542349326,0.9168181132673312,2.888578827456544
structure 6053,169.8888888888889,1.315134675372181,1.2681334824749566,0.7338468001132992,3.4663078769510918
structure 6054,151.88888888888889,1.323723595281643,1.3165467750755142,0.8953058119145794,3.190465050077447
structure 6055,138.94444444444446,1.3926556829714392,1.3659276656700046,0.6427424897076227,3.1870084638277367
structure 6056,173.25,1.3410283972507806,1.2749553789065342,0.8208166265751455,3.4107622719514232
structure 6057,120.61111111111111,1.5182799682830002,1.5534730788969988,1.2561757294123086,2.6984414912308736
structure 6058,134.80555555555554,1.318743119091167,1.2659152756635603,0.5564079865809373,3.084607680581376
structure 6059,137.86111111111114,1.3083852138050005,1.3084016036306163,0.6399008201411407,3.048511744075051
structure 6060,138.33333333333334,1.3293281458714374,1.3831745050598114,0.9503229145142236,2.95386526513321
structure 6061,143.80555555555557,1.3232418524245,1.364936420642249,0.826917643596793,3.112736168969888
structure 6062,143.36111111111111,1.2928780313718686,1.2963007704472898,0.7253231213320728,3.076543724781367
structure 6063,125.72222222222224,1.3035465555962005,1.3703665882646396,0.844874255385496,2.879513529824861
structure 6064,131.88888888888889,1.4215284670631154,1.398925505000734,1.2235205536973486,2.8092822485768907
structure 6065,145.05555555555557,1.320475042216686,1.368856729768077,0.8985419573305427,3.1101888114720664
structure 6066,160.05555555555554,1.3776575900519756,1.447893264271315,0.7642432781045873,3.235826531964938
structure 6067,144.72222222222223,1.339001697832346,1.336202993261089,0.8519724214425447,3.0255554777774907
structure 6068,157.88888888888889,1.3140367298032751,1.3080716175568434,0.7447822054311107,3.1566747106474327
structure 6069,149.02777777777777,1.2939247526353264,1.2945679427295478,0.6547280844155843,3.1316712935043305
structure 6070,133.66666666666669,1.340012926144414,1.4004275186092694,1.0089182593240202,2.865749855888979
structure 6071,134.83333333333331,1.4013057225289314,1.380469836853865,1.3138165426053428,2.885911921187394
structure 6072,128.77777777777777,1.3136202676909314,1.321554334787742,0.9948441094947374,2.956830201221252
structure 6073,134.80555555555554,1.318743119091167,1.2659152756635603,0.6097032691197402,3.035987674622131
structure 6074,109.11111111111111,1.5235812539972853,1.4750439734884384,0.9289870634829248,2.737805554276738
structure 6075,157.33333333333334,1.3418575804752435,1.3787449285188187,1.1671867424638522,3.2585960296455485
structure 6076,147.88888888888889,1.339654112823211,1.2774641701244036,0.8538635599716875,3.0856728639457565
structure 6077,147.80555555555554,1.3399977652715818,1.2812949481468012,0.8269328881549753,3.3515624349897863
structure 6078,165.0,1.3412470518540294,1.326339279379045,1.142022501351621,3.2174125626208725
structure 6079,162.75,1.341556704587023,1.3251535904798886,1.1623457737313805,3.3390324580275967
structure 6080,180.36111111111117,1.3430463577106668,1.363855289633332,1.307910399012901,3.476253800895667
structure 6081,144.0,1.3485444524245,1.2856475810419363,0.6735295183823796,3.105313757855243
structure 6082,149.72222222222223,1.3130197970337374,1.3567838957786271,0.9901010388962158,3.1761291118427244
structure 6083,119.05555555555556,1.607683968283,1.5961407321426584,0.9685574730983404,2.879513529824861
structure 6084,142.88888888888889,1.5596832908443214,1.6285947890907884,1.1206634665683342,3.1013030910498003
structure 6085,159.91666666666669,1.3500090046861222,1.33305033074746,0.8757677926609087,3.2806650943754163
structure 6086,142.0,1.4519277425949062,1.4064207672495137,0.7220313404583331,3.0157792116798263
structure 6087,159.72222222222223,1.3241615433335912,1.2696624884717531,0.8561450986093512,3.30284742157931
structure 6088,129.55555555555557,1.3292019499205268,1.2756713788238492,0.4959749666371628,3.054449088640516
structure 6089,160.83333333333331,1.3510367103537502,1.335102459733359,0.8926872463020193,3.26715064137758
structure 6090,147.3611111111111,1.3094479048100856,1.2650187296184474,0.6428271783108246,3.27972509398408
structure 6091,129.11111111111111,1.3292019499205268,1.2756713788238492,0.8812198040635791,2.989740280462403
structure 6092,135.97222222222223,1.321653656260439,1.2716562291312787,0.691246203124132,2.9982621018149964
structure 6093,153.13888888888889,1.3392063232692728,1.2722073016395157,0.4063157859808579,3.1977922722406853
structure 6094,173.0,1.334183421521851,1.318245698101152,0.8095388717866976,3.499958010501439
structure 6095,162.91666666666669,1.33317140718205,1.3664636487431263,1.008117555456157,3.236762257154192
structure 6096,165.33333333333334,1.4463018402738714,1.4666958581719964,0.98028411211984,3.267150641377579
structure 6097,150.72222222222223,1.58499205716376,1.5745426757961365,0.9791623109624364,3.1206266181715314
structure 6098,155.3888888888889,1.3172114847006002,1.3098283100549588,0.9366953547303924,3.231825818854554
structure 6099,134.6388888888889,1.3142668764649288,1.315014236513498,0.6080077872536628,2.992216119368983
structure 6100,120.13888888888889,1.3169162024245,1.3813299502644951,0.7321637494253337,2.8224561476095964
structure 6101,151.88888888888889,1.323723595281643,1.316546775075514,0.8285970842470411,3.1657893381672397
structure 6102,150.72222222222223,1.305286184413616,1.3921021801045483,0.9050119257244944,3.0739549086713747
structure 6103,147.61111111111111,1.3760356651113004,1.3588526054033785,1.3753475299465394,3.0757015025017806
structure 6104,131.83333333333334,1.36683360574564,1.3638396005911286,0.680866331406762,2.882486478498126
structure 6105,161.22222222222223,1.38681380718205,1.409041074170939,0.90756103009543,3.236622244504245
structure 6106,122.22222222222224,1.3237254597438075,1.333854227920539,0.7337337730318257,2.847118230740616
structure 6107,156.55555555555554,1.3998493642590273,1.4245811660929604,0.8522229385144515,3.16578933816724
structure 6108,144.55555555555554,1.3505227619396003,1.2774517968683148,0.8761940767464149,3.082930828540693
structure 6109,129.86111111111114,1.3292019499205268,1.2756713788238492,0.5445125211079508,3.10815962930167
structure 6110,119.13888888888889,1.3485444524245,1.2856475810419363,0.5811130919874463,2.932584855603808
structure 6111,149.97222222222223,1.331237569029,1.324288195502247,0.6136838506900985,3.255412248467768
structure 6112,151.05555555555554,1.4162615626956054,1.3787148512123906,0.7799197653106966,3.1441779521344144
structure 6113,122.97222222222224,1.3289710331147502,1.331506016347859,0.5494475527969298,2.9791317064933738
structure 6114,157.97222222222223,1.3998493642590273,1.4245811660929606,0.7406624864297944,3.272710000128594
structure 6115,141.88888888888889,1.4557160374460718,1.4908357321777028,0.8680603178389339,3.089979162894545
structure 6116,129.44444444444446,1.3244135306495717,1.2622401857706722,0.7773278094251682,2.947155995050628
structure 6117,166.33333333333334,1.3415567045870231,1.3251535904798886,0.7841247673955242,3.322349418796828
structure 6118,143.75,1.3400038717342504,1.3333054245666869,0.6065915387033315,3.170985596059173
structure 6119,163.0,1.341740089318375,1.385016056460995,0.9226986470965528,3.24512669242887
structure 6120,111.30555555555556,1.361217126478828,1.2919398633772767,0.9613069961553564,2.7953035286021817
structure 6121,146.58333333333334,1.3312375690290004,1.324288195502247,0.8189870303328527,3.137569056972468
structure 6122,150.1388888888889,1.4151853137613533,1.4428245370612618,1.0134641088135858,3.122387828353463
structure 6123,122.69444444444444,1.338044236779486,1.2802877319407284,0.69085679374855,2.9364095731834223
structure 6124,183.41666666666669,1.3279127601168073,1.2722151806494155,0.8511337880709752,3.571280501402092
structure 6125,149.36111111111111,1.3713858430047876,1.347962120882502,0.662811514998617,3.287622780559969
structure 6126,151.55555555555557,1.3325658633994786,1.2774386764336343,0.9026791564302687,3.251962032056482
structure 6127,153.13888888888889,1.3392063232692728,1.2722073016395157,0.5585600404249741,3.2134916848938
structure 6128,168.75,1.3331803140983571,1.3180775701706413,1.100301739446307,3.3390324580275967
structure 6129,150.94444444444443,1.307913181003054,1.266909133905607,0.6018410928056902,3.2027123947932514
structure 6130,156.11111111111111,1.3692117426374055,1.292485051129191,0.9540251809139556,3.0946586211395486
structure 6131,131.83333333333334,1.36683360574564,1.3638396005911284,1.035255081690273,2.855970716503396
structure 6132,152.6111111111111,1.3044435467154398,1.262245590454632,0.611048396578698,3.2708989535068675
structure 6133,148.1388888888889,1.3392063232692726,1.2722073016395157,0.7943479747594693,3.0399374560938264
structure 6134,99.3888888888889,1.3868604524245003,1.3078663358807436,0.8569187511786993,2.752058134171767
structure 6135,173.58333333333331,1.4267137255982896,1.3805827508468862,0.7659697159743335,3.474086587234113
structure 6136,137.13888888888889,1.3584770888454598,1.2905957275124589,0.8002488515730473,3.1030204681250164
structure 6137,109.97222222222224,1.3495568524245003,1.354498982421138,0.7413457844733016,2.7425611365594884
structure 6138,120.77777777777776,1.4415309592210002,1.4884304405516668,0.743899934275386,2.940830901210226
structure 6139,133.86111111111114,1.4035034846348236,1.4408720166403208,0.6436543767661141,3.153839678614599
structure 6140,126.72222222222224,1.384109698964065,1.3028172172953814,0.7969188327897324,3.012430700399417
structure 6141,147.55555555555557,1.327316205287552,1.3236630718342464,0.7733464807888474,3.0373637658610044
structure 6142,134.08333333333334,1.3503640476586365,1.3439421174212387,1.208039340195224,2.887200571737282
structure 6143,116.63888888888889,1.3375637058227503,1.3456545914300435,0.7867141114684031,2.7425611365594884
structure 6144,135.25,1.349343715582395,1.3404225087443822,0.7125251863049135,3.1821827908634246
structure 6145,173.5,1.3410283972507806,1.2749553789065342,0.9040680916027484,3.335500402127773
structure 6146,135.52777777777777,1.3239314679581309,1.275951622102541,0.5175393044639264,3.1619030760941214
structure 6147,108.11111111111111,1.5003006926723637,1.561325377198321,0.8559817714950582,2.656587840721826
structure 6148,152.05555555555557,1.3130197970337374,1.3567838957786271,0.7842010512855724,3.0856728639457565
structure 6149,127.36111111111111,1.384109698964065,1.3028172172953814,0.5940245590106203,2.886546717165532
structure 6150,135.22222222222223,1.340012926144414,1.4004275186092692,0.966964805866831,2.944684597639326
structure 6151,149.69444444444446,1.298697769423941,1.297490375969919,0.6369532949824837,3.286767214819835
structure 6152,157.97222222222223,1.3066555633409758,1.346466417487554,0.660398673517729,3.281329642157412
structure 6153,149.44444444444446,1.298697769423941,1.297490375969919,0.6421305661536887,3.1641705608300623
structure 6154,119.6388888888889,1.4395157991479688,1.4041463946166934,0.881649686874556,2.8454523958780475
structure 6155,138.80555555555554,1.3403216341909512,1.331443494687554,0.9874560059389398,3.1258249240657894
structure 6156,133.44444444444446,1.6257285809698,1.6382144435095891,0.912677100915554,2.956830201221252
structure 6157,114.47222222222224,1.46159930217369,1.4215081771230569,0.8250922903357167,2.8278250862521896
structure 6158,128.11111111111111,1.3136202676909314,1.321554334787742,0.692979651511509,2.947155995050628
structure 6159,138.16666666666669,1.4557160374460718,1.4908357321777028,1.0451439043172617,2.929951252824308
structure 6160,118.94444444444446,1.5874592262122498,1.503019789336686,1.14004968961198,2.684531863012674
structure 6161,122.2777777777778,1.4630356190779132,1.5262641187279389,0.8874173580518325,2.8835276449962897
structure 6162,151.38888888888889,1.308536505087455,1.3583133206207831,0.9634454191712808,3.10161586710058
structure 6163,129.11111111111111,1.3307609701482792,1.279693582825712,0.5978514016117259,3.132957348928825
structure 6164,149.5277777777778,1.478294019643706,1.482839907016711,0.6351472650289965,3.252834334358452
structure 6165,133.5,1.340012926144414,1.4004275186092692,0.9061687775123572,2.865851657696807
structure 6166,140.88888888888889,1.3395836052592585,1.3350704819944488,0.9769664924875564,3.0230644785147573
structure 6167,172.75,1.3412002588408265,1.278924277326356,0.877973932110683,3.356574941220968
structure 6168,122.22222222222224,1.3237254597438075,1.333854227920539,0.6775936976549415,2.794572887823363
structure 6169,127.94444444444446,1.3292019499205268,1.2756713788238492,1.0239584148919507,2.941266076334191
structure 6170,139.7777777777778,1.296968192845805,1.3450114076314574,0.5511215446607696,3.120867131885752
structure 6171,176.58333333333334,1.3260377555962002,1.3112534977259227,0.8537210874997135,3.494120182290949
structure 6172,120.44444444444446,1.4415309592210002,1.4884304405516668,0.8341580207501995,2.9408309012102265
structure 6173,111.55555555555556,1.3367628208948568,1.43442215313355,1.0950994423333171,2.70075307412848
structure 6174,166.5,1.33317140718205,1.3664636487431263,0.7096614931019137,3.240244393093409
structure 6175,124.30555555555556,1.338044236779486,1.2802877319407284,0.6112010079957884,3.066022000138497
structure 6176,155.52777777777777,1.3572091677473046,1.382560034011895,0.5672840818065042,3.303243200137904
structure 6177,104.83333333333331,1.3712973702446456,1.3005090023785204,0.7808841382335244,2.581302505800428
structure 6178,132.58333333333334,1.349343715582395,1.3404225087443824,1.0386454572931887,2.9531367556533734
structure 6179,149.69444444444446,1.3818443725848824,1.2983420627692204,1.124922854065258,3.073750483247868
structure 6180,134.11111111111111,1.3104367889765138,1.3139116543874043,0.8896951325951828,2.986333204154412
structure 6181,146.80555555555557,1.3295652227275,1.3244859002949512,0.9997878973088076,3.0905176054030536
structure 6182,158.83333333333334,1.3790644162515555,1.2862679697959496,1.1895922886544223,3.1716582058376903
structure 6183,139.05555555555554,1.3196942294768184,1.4231501351104028,0.8515250122071957,3.0373637658610044
structure 6184,156.36111111111114,1.3597958784850794,1.3421644816881515,0.7537438788107593,3.1997159521808767
structure 6185,127.94444444444446,1.3271704993207274,1.2701718041213286,0.7142518367282409,3.0021879924214376
structure 6186,170.66666666666666,1.3331803140983574,1.318077570170641,0.9987180562132936,3.321414011216267
structure 6187,132.44444444444446,1.278720129759897,1.3952014379835804,0.7598569381564306,2.9408309012102265
structure 6188,174.41666666666669,1.312649293862277,1.378014130811293,0.8596560929740309,3.494120182290949
structure 6189,164.58333333333334,1.4319001296635003,1.4453563802746068,1.0333504501354775,3.284879648859962
structure 6190,163.22222222222223,1.320274641072538,1.2709152929050385,0.8303664921465967,3.3135488436344795
structure 6191,149.86111111111111,1.3694854812442636,1.403961098468725,0.6297336424312647,3.2731671091841497
structure 6192,174.16666666666666,1.3412002588408265,1.278924277326356,0.783457572568834,3.4856778871968013
structure 6193,141.55555555555557,1.3395836052592585,1.335070481994448,1.17369165387458,3.0593781843258805
structure 6194,128.88888888888889,1.3271704993207274,1.2701718041213286,0.7748585853116892,2.815291064610636
structure 6195,161.22222222222223,1.38681380718205,1.409041074170939,0.911643625822355,3.2375329590137145
structure 6196,149.05555555555554,1.3392063232692728,1.2722073016395157,0.8693054752524212,3.166073993536052
structure 6197,109.80555555555556,1.3584807143318238,1.294185766431497,0.8284804951719387,2.7791349303085093
structure 6198,166.38888888888889,1.317898589710128,1.266442830159731,0.5289750524280631,3.2629739651763345
structure 6199,127.61111111111111,1.3307609701482792,1.279693582825712,0.6501106820449566,3.029429019028585
structure 6200,136.61111111111111,1.3083852138050005,1.308401603630616,0.7520085089270979,3.095949173618646
structure 6201,140.22222222222223,1.3293281458714377,1.3831745050598114,1.0604435812270887,3.0645405189155324
structure 6202,155.22222222222226,1.5465331156711433,1.538765848955407,1.0686656072331016,3.195620017482148
structure 6203,146.7222222222222,1.3312375690290004,1.324288195502247,0.9502131237659112,3.08664935867451
structure 6204,98.83333333333331,1.3868604524245003,1.307866335880744,0.554898202775978,2.596639299754729
structure 6205,108.69444444444446,1.3495568524245003,1.3544989824211375,0.6667688302151655,2.711950929704524
structure 6206,177.52777777777777,1.351403816363857,1.374493027550264,1.0559622406852185,3.4150429912006564
structure 6207,140.19444444444446,1.315134675372182,1.2681334824749575,0.637329295235492,3.253603137750192
structure 6208,139.77777777777777,1.296968192845805,1.3450114076314574,0.5059522261335647,3.11849560390892
structure 6209,141.6111111111111,1.415230608874643,1.313047392797601,0.9103978722719837,3.042849189113156
structure 6210,116.22222222222224,1.347742435053514,1.2887041573832425,0.4933059529341331,2.7915264868484417
structure 6211,140.94444444444446,1.3848747425949064,1.3653752685170917,1.152310978105177,2.9776330871083325
structure 6212,110.2777777777778,1.3495568524245003,1.354498982421138,0.706065294903168,2.684359901563852
structure 6213,171.0,1.4160648840406158,1.4280222877597837,0.9043924318123902,3.3227247083544302
structure 6214,108.11111111111111,1.5003006926723634,1.5613253771983204,0.8388358765864681,2.699194186740969
structure 6215,159.66666666666666,1.3418575804752435,1.3787449285188187,0.9360912802893614,3.2657722252240005
structure 6216,132.86111111111114,1.3239314679581309,1.275951622102541,0.6805318466909721,3.046419335334835
structure 6217,126.3888888888889,1.4526614457456395,1.4227858931887285,0.8194943776031091,2.8500027104204664
structure 6218,162.16666666666669,1.4319001296635003,1.4453563802746063,1.1294705556544622,3.286808603531491
structure 6219,137.02777777777777,1.3996065384009169,1.3740297560427663,0.7788878039290813,3.076184283291876
structure 6220,135.0,1.3517487840478215,1.3479176229670435,1.1399558472265785,2.971528355424082
structure 6221,137.72222222222223,1.3643539647588891,1.2837409240484623,1.211965868224392,3.0247648140002026
structure 6222,125.61111111111111,1.4206771828350326,1.4623880675728,0.7959312530248909,3.0021879924214376
structure 6223,164.88888888888889,1.3826085646582,1.354700178654704,1.421246556953676,3.222827610937979
structure 6224,162.55555555555554,1.30789755818207,1.3015795067045084,0.7604474808292003,3.2375329590137145
structure 6225,147.69444444444446,1.3663603699227445,1.394122937076926,0.5536043429812205,3.153446393227255
structure 6226,114.72222222222224,1.4753858254258567,1.638852795042408,0.7868099848380892,2.77579005859122
structure 6227,143.80555555555554,1.3232418524245002,1.3649364206422487,0.9740891442381664,3.1227539361506063
structure 6228,156.0,1.362399871607182,1.3459102304516426,1.0227038446005292,3.226291724908093
structure 6229,158.33333333333337,1.3510367103537504,1.335102459733359,1.2115765534443546,3.232667171217828
structure 6230,168.4722222222222,1.315134675372181,1.2681334824749566,0.8073066210758857,3.363325013806616
structure 6231,149.55555555555557,1.415185313761353,1.4428245370612618,1.0241349726851725,3.1761291118427244
structure 6232,137.0,1.440395101839276,1.54429814462842,0.9873004614261632,2.95386526513321
structure 6233,156.72222222222223,1.3099549020781431,1.3050272943756724,0.9738249664158288,3.195620017482148
structure 6234,170.61111111111111,1.3826085646582,1.3547001786547042,0.9967914778898648,3.34887267131167
structure 6235,144.94444444444446,1.392673928609853,1.3703022041098305,0.7553538415394319,3.0292777635330266
structure 6236,133.80555555555557,1.3104367889765138,1.3139116543874043,0.6511439234969748,3.0594699762589928
structure 6237,144.8888888888889,1.320475042216686,1.368856729768077,0.8322103924289321,3.10022281474908
structure 6238,127.2777777777778,1.4343194587679002,1.4033781588453638,0.908857996012594,3.016362025254156
structure 6239,140.36111111111111,1.3041071750457252,1.306498525888968,0.6397103467235641,3.1828909482648178
structure 6240,143.44444444444446,1.3032387589775627,1.302608086913186,0.6923943216838057,3.10797234939323
structure 6241,146.69444444444443,1.3094479048100856,1.2650187296184474,0.597893346570181,3.2482051818182347
structure 6242,129.30555555555554,1.3307609701482792,1.279693582825712,0.5649990029537492,2.9982621018149964
structure 6243,145.97222222222223,1.339654112823211,1.2774641701244036,0.997400331820622,3.157955057906317
structure 6244,116.38888888888889,1.32292271035375,1.4079209006021869,1.0380582496184918,2.7303202351308884
structure 6245,131.77777777777777,1.4153851385677274,1.3874725693473176,0.697797588670579,3.0740515864436206
structure 6246,115.33333333333331,1.4220459619395998,1.3194555899077591,0.6122535330456121,2.840297969839538
structure 6247,156.36111111111111,1.3597958784850792,1.3421644816881515,0.8268006656555997,3.209087738446869
structure 6248,148.38888888888889,1.403648844935286,1.487833760758121,0.9368228631327808,3.195620017482148
structure 6249,138.75,1.3400038717342502,1.333305424566686,0.9147932878054088,3.002425840068057
structure 6250,142.77777777777777,1.3883091619396004,1.4362143928936475,0.796688289699253,3.074051586443621
structure 6251,115.22222222222224,1.4863888393183748,1.4458484810857886,0.7779553049289891,2.8307212073403734
structure 6252,157.72222222222223,1.4106393770204169,1.37596947146947,0.9742825825444336,3.1675140687293517
structure 6253,132.02777777777777,1.3271704993207274,1.2701718041213284,0.8092877694520946,3.1214212349997656
structure 6254,130.61111111111111,1.547654928601577,1.641356690053397,0.6669906340660818,3.0021879924214376
structure 6255,135.52777777777777,1.3239314679581309,1.275951622102541,0.5408550683510385,3.142829815310011
structure 6256,130.72222222222223,1.3307609701482792,1.279693582825712,0.5118461150699999,3.13394762448949
structure 6257,140.86111111111111,1.3083852138050005,1.3084016036306163,0.5995655343383824,3.1619030760941214
structure 6258,141.11111111111111,1.3041071750457252,1.306498525888968,0.5949510126813807,3.120867131885752
structure 6259,116.19444444444446,1.338328223710091,1.3419711802626506,0.84490081998578,2.8793583437277643
structure 6260,133.61111111111111,1.321653656260439,1.2716562291312787,0.6831621434961022,3.0401301925613677
structure 6261,139.88888888888889,1.3293281458714377,1.3831745050598114,0.79302549338863,3.0373637658610044
structure 6262,132.47222222222223,1.4035034846348236,1.4408720166403208,0.5533917153401449,3.0565515004852
structure 6263,157.86111111111111,1.295567823459875,1.2538798242557836,0.5487077408193316,3.3367022980333907
structure 6264,125.94444444444446,1.384109698964065,1.3028172172953814,0.7084677977890358,2.7267469805796805
structure 6265,139.97222222222223,1.3485444524245,1.2856475810419363,0.8049871673170901,3.110122741952855
structure 6266,151.72222222222223,1.4138220651113005,1.513805829896045,0.8881872395546919,3.154531492673607
structure 6267,162.52777777777777,1.291049787017842,1.2888588154689762,0.5263666942562065,3.371074725991972
structure 6268,149.38888888888889,1.5629311666901151,1.6440354314584564,0.931849154015485,3.110188811472066
structure 6269,149.8888888888889,1.4058807253149237,1.4262956789683894,0.9015804444137976,3.137483559577964
structure 6270,133.05555555555554,1.3142668764649288,1.315014236513498,0.6706193706572924,3.062718075068696
structure 6271,136.19444444444446,1.384715320385909,1.4848231377022303,0.8344428083522505,3.028166922908341
structure 6272,145.05555555555557,1.320475042216686,1.3688567297680772,0.9922719741890478,3.1013030910498007
structure 6273,130.86111111111111,1.4035034846348236,1.4408720166403208,0.6262956449777592,3.023157850199534
