,yield,organocatalyst(mol%),temp(℃),time(h),160_R1-,53_organocatalyst,72_organocatalyst,89_organocatalyst,140_organocatalyst,144_organocatalyst,146_organocatalyst,149_organocatalyst,157_organocatalyst,162_organocatalyst,SpMAD_A_R1-,AATS1d_R1-,AATS2d_R1-,ATSC0Z_R1-,ATSC5Z_R1-,AATSC0d_R1-,AATSC2Z_R1-,MATS2Z_R1-,BCUTZ-1h_R1-,BalabanJ_R1-,AXp-0d_R1-,AXp-1d_R1-,AXp-2d_R1-,AXp-3d_R1-,AXp-4d_R1-,NsOH_R1-,AETA_eta_RL_R1-,BIC3_R1-,CIC2_R1-,MIC2_R1-,ZMIC3_R1-,FilterItLogS_R1-,VSA_EState1_R1-,AMID_R1-,SLogP_R1-,GGI3_R1-,JGI2_R1-,TSRW10_R1-,ATS1dv_organocatalyst,ATS1s_organocatalyst,ATS3s_organocatalyst,ATS0m_organocatalyst,ATS1m_organocatalyst,ATS4m_organocatalyst,AATS0p_organocatalyst,AATS3i_organocatalyst,ATSC6c_organocatalyst,ATSC7c_organocatalyst,ATSC4dv_organocatalyst,ATSC5dv_organocatalyst,ATSC0s_organocatalyst,ATSC4m_organocatalyst,ATSC0pe_organocatalyst,AATSC4dv_organocatalyst,AATSC0d_organocatalyst,AATSC4s_organocatalyst,AATSC0i_organocatalyst,MATS4pe_organocatalyst,MATS2are_organocatalyst,GATS4c_organocatalyst,GATS4s_organocatalyst,GATS2v_organocatalyst,GATS3p_organocatalyst,BCUTc-1h_organocatalyst,BalabanJ_organocatalyst,SpAbs_Dzp_organocatalyst,RPCG_organocatalyst,Xc-5d_organocatalyst,Xpc-5d_organocatalyst,ETA_shape_y_organocatalyst,ETA_eta_BR_organocatalyst,nHBAcc_organocatalyst,IC3_organocatalyst,MIC3_organocatalyst,PEOE_VSA7_organocatalyst,PEOE_VSA8_organocatalyst,VSA_EState4_organocatalyst,VSA_EState5_organocatalyst,GGI1_organocatalyst,JGI3_organocatalyst,JGI4_organocatalyst,JGT10_organocatalyst
30,83.0,-0.5995257606846857,1.120490325006081,-1.325795194082446,1,1,0,1,1,1,1,0,1,1,0.0175454420420098,-0.5831775931433398,-0.2465196440692719,-0.1549456733801179,-0.0449880033380687,0.1328929977641013,0.5465087559826902,0.6138189475918148,-0.1804325550929977,0.7658813045176676,0.3813445329565792,0.2701005399927237,-0.8756665692974307,-0.8012631642610708,-0.3569328231515373,-0.1594482010358201,0.1248510235164342,0.4108964605675915,-0.5816770004681768,0.3006823744737451,0.0040972248998111,-0.1037211044980725,0.5289169373019936,-0.0474808818762787,-0.366481403258322,1.3328147438856714,-0.6574866798115125,0.2186647196165437,-0.1910220509756773,0.2852414137287083,-0.5370088998592094,-0.4160540546223742,-0.7617524652146288,-0.1429594973352791,-0.6533724464732833,0.7532313634313146,3.476066863131035,-2.668515567975781,1.0319349663571846,-1.245026037445124,1.6989894423781544,1.0485475817183851,0.8260275052947768,1.319678515882161,1.1928557798939732,2.8712890242397124,-0.259595223541058,1.874643594846253,0.3003464514665883,-1.572487483635962,-1.405112795448605,0.8881164387326052,0.7088092074029042,1.447048459054575,0.6458842669922502,-0.6216559821804118,-1.0910335489681395,-0.7310989635787642,0.1387376492800816,2.0510331616445394,0.1307677705007487,1.4277574622295284,0.038117906005611,1.0477083661541813,-1.3629564970195271,0.8563252953188787,-1.0864945919904716,-3.196177680770171,0.0801491690132708,1.9652833106032213,-1.1183122586938237,0.6922124002984653
31,86.0,-0.5995257606846857,1.120490325006081,-1.325795194082446,1,1,0,1,1,1,1,0,1,1,0.1998300119464858,-0.5831775931433398,-0.4254206296653833,-0.1549456733801179,-0.1758874229167987,0.1328929977641013,0.5465087559826902,0.6138189475918148,-0.1804325550929977,0.1061707180482158,0.3813445329565792,0.2701005399927237,-0.9605530782627472,-0.168452302530083,-0.6790956512184501,-0.1594482010358201,0.1248510235164342,0.4108964605675915,-0.5816770004681768,0.3006823744737451,0.0040972248998111,-0.1037211044980725,0.527451274337117,-0.0470012369683587,-0.366481403258322,-0.3030643044632828,0.4303208506291521,0.2127692549241208,-0.1910220509756773,0.2852414137287083,-0.5370088998592094,-0.4160540546223742,-0.7617524652146288,-0.1429594973352791,-0.6533724464732833,0.7532313634313146,3.476066863131035,-2.668515567975781,1.0319349663571846,-1.245026037445124,1.6989894423781544,1.0485475817183851,0.8260275052947768,1.319678515882161,1.1928557798939732,2.8712890242397124,-0.259595223541058,1.874643594846253,0.3003464514665883,-1.572487483635962,-1.405112795448605,0.8881164387326052,0.7088092074029042,1.447048459054575,0.6458842669922502,-0.6216559821804118,-1.0910335489681395,-0.7310989635787642,0.1387376492800816,2.0510331616445394,0.1307677705007487,1.4277574622295284,0.038117906005611,1.0477083661541813,-1.3629564970195271,0.8563252953188787,-1.0864945919904716,-3.196177680770171,0.0801491690132708,1.9652833106032213,-1.1183122586938237,0.6922124002984653
32,87.0,-0.5995257606846857,1.120490325006081,-1.325795194082446,1,1,0,1,1,1,1,0,1,1,-3.3800744736963155,-1.317105826643512,-0.2848491802332396,-0.0328538123289202,-1.2382496111446877,2.1250826828546527,1.855129158325596,2.3531808297193515,-0.424106084666058,2.850824205794875,2.4905903208971454,-2.405446952498845,-0.0653148031562854,-2.1450408108850394,-1.7096702893894873,-0.1594482010358201,-3.61828006469067,-3.73321155627406,1.9564071927163729,-0.295337858724519,1.8151135964131355,-2.559998867528458,-0.4282570248281631,-1.3238159818429596,3.125637683132768,2.968693792234626,2.0620321462901483,1.2266510266913189,-0.1910220509756773,0.2852414137287083,-0.5370088998592094,-0.4160540546223742,-0.7617524652146288,-0.1429594973352791,-0.6533724464732833,0.7532313634313146,3.476066863131035,-2.668515567975781,1.0319349663571846,-1.245026037445124,1.6989894423781544,1.0485475817183851,0.8260275052947768,1.319678515882161,1.1928557798939732,2.8712890242397124,-0.259595223541058,1.874643594846253,0.3003464514665883,-1.572487483635962,-1.405112795448605,0.8881164387326052,0.7088092074029042,1.447048459054575,0.6458842669922502,-0.6216559821804118,-1.0910335489681395,-0.7310989635787642,0.1387376492800816,2.0510331616445394,0.1307677705007487,1.4277574622295284,0.038117906005611,1.0477083661541813,-1.3629564970195271,0.8563252953188787,-1.0864945919904716,-3.196177680770171,0.0801491690132708,1.9652833106032213,-1.1183122586938237,0.6922124002984653
33,7.0,-0.5995257606846857,1.120490325006081,-0.171685708586216,0,0,0,0,0,0,0,0,1,1,0.2844621336878489,-0.4363778547957564,-0.6043216152614946,-0.3085239546337918,0.6056987379716355,-0.8862104321178631,-0.6101537413989981,-1.007442880167681,-0.4258478416714988,-0.6337349309325463,-0.6001406612162683,0.7005191469239224,0.7379630872377515,0.7282398481564537,0.928254372685288,-0.1594482010358201,0.7270131129834523,-0.7444079142300354,0.9761787286378284,-0.8632689311423645,-0.6618881984927044,0.6409783440032408,-0.4177246132470131,0.1391009873033649,-0.3897820659497361,-0.7120340665505215,-0.9294385624216784,-0.728010764189107,-2.5511205353004858,-3.192274269068517,-2.8361972526653534,-3.0213188322627675,-2.3501512447367525,-2.87592790381436,0.0576998328524889,1.712405805392271,-0.4404300678203263,0.4634549602232419,-0.4502375386599795,1.6644770916931395,-4.294154477834686,-0.6444982215500153,-2.537678667380688,-0.5897273616578927,-3.024306326743325,-0.7514051604504243,0.1722530656048875,-1.1238048352494474,-0.3668507946498354,1.7873863262967216,1.696551197662145,2.335009706359437,-0.2867505585374385,-3.8857967711858215,-0.4839130991865093,-2.571302680082684,4.656655619097256,-2.4882727679498498,-3.370822391572152,-3.2242435763392177,-2.6922302676158205,-2.146559494938188,-1.1348263524526283,-1.932721134191404,-0.1638610242086737,-1.874369907321516,-0.6836409898785277,2.1204879926960865,-2.2289102239881013,-1.5224849515513668,4.231819022602082,-1.3912337687033336
34,32.0,-0.5995257606846857,1.120490325006081,-0.171685708586216,0,0,0,0,0,0,0,0,1,1,0.2844621336878489,-0.4363778547957564,-0.6043216152614946,-0.3085239546337918,0.6056987379716355,-0.8862104321178631,-0.6101537413989981,-1.007442880167681,-0.4258478416714988,-0.6337349309325463,-0.6001406612162683,0.7005191469239224,0.7379630872377515,0.7282398481564537,0.928254372685288,-0.1594482010358201,0.7270131129834523,-0.7444079142300354,0.9761787286378284,-0.8632689311423645,-0.6618881984927044,0.6409783440032408,-0.4177246132470131,0.1391009873033649,-0.3897820659497361,-0.7120340665505215,-0.9294385624216784,-0.728010764189107,-1.7644210405255494,-2.238525414874545,-2.2289476320953145,-2.128691151004126,-1.772428352736123,-2.201330507182298,0.1842895616414519,0.7789402584279729,-0.6159451949403838,0.6229594564755814,-0.9991363350507252,1.2645595308963344,-1.9369591015642968,-0.9372234274853828,-1.5222029157076142,-1.466252491869922,-1.8526539793837185,-1.2968855634968603,0.208964267414638,-1.579994007256846,2.3200857962426293,1.2876184844295466,2.37291710136116,1.8408733349698203,-0.0584937491754672,0.0943484154224402,-0.2353095800707529,-1.9808940409640583,3.068106395630983,-1.3964995788556136,-2.797687572377888,-1.8022083338240529,-2.018287592437551,-2.146559494938188,-0.4840038343672924,-0.7350217269586914,-0.1638610242086737,-1.874369907321516,-0.4677832421834006,0.2975787095156555,-1.767098345387827,-0.930353145430684,-1.2754690595001437,-0.989301168623518
35,80.0,-0.5995257606846857,1.120490325006081,-0.171685708586216,0,1,0,1,0,1,1,0,1,1,0.2844621336878489,-0.4363778547957564,-0.6043216152614946,-0.3085239546337918,0.6056987379716355,-0.8862104321178631,-0.6101537413989981,-1.007442880167681,-0.4258478416714988,-0.6337349309325463,-0.6001406612162683,0.7005191469239224,0.7379630872377515,0.7282398481564537,0.928254372685288,-0.1594482010358201,0.7270131129834523,-0.7444079142300354,0.9761787286378284,-0.8632689311423645,-0.6618881984927044,0.6409783440032408,-0.4177246132470131,0.1391009873033649,-0.3897820659497361,-0.7120340665505215,-0.9294385624216784,-0.728010764189107,-1.2333988815524677,-1.3948240990642626,-1.608496665925799,-1.557812126311125,-1.435536395953043,-1.568412035847193,-0.1298405060941226,0.7690613662484512,-0.1954997454328447,0.6233048912265339,-0.8120101633271953,0.65783405932877,-0.604699450087008,-0.7964755590137078,-0.6416165078317178,-0.9911934020763152,-0.6988628710682308,0.1107114353771425,0.0987487173384909,-0.2387621863006596,1.4781558587384025,0.2707449061326049,0.8706604071927193,1.555893131940416,0.1639251761516697,0.6157983277333045,0.1600416916034712,-1.5543618795791996,0.9095915943006546,-0.9665242255698054,-1.765394079655772,-0.3275577873358265,-1.3442694562050677,-0.955120509215616,0.2430140322032321,-0.0459141635920656,-0.1638610242086737,-1.874369907321516,-0.7274163829145192,-0.3595357375004193,-1.3052864667875526,0.3653015986551661,-1.3087137673630187,-0.3519728140081047
36,6.0,-0.5995257606846857,1.120490325006081,-0.171685708586216,0,0,0,1,0,1,1,0,1,1,0.2844621336878489,-0.4363778547957564,-0.6043216152614946,-0.3085239546337918,0.6056987379716355,-0.8862104321178631,-0.6101537413989981,-1.007442880167681,-0.4258478416714988,-0.6337349309325463,-0.6001406612162683,0.7005191469239224,0.7379630872377515,0.7282398481564537,0.928254372685288,-0.1594482010358201,0.7270131129834523,-0.7444079142300354,0.9761787286378284,-0.8632689311423645,-0.6618881984927044,0.6409783440032408,-0.4177246132470131,0.1391009873033649,-0.3897820659497361,-0.7120340665505215,-0.9294385624216784,-0.728010764189107,-1.0367240078587336,-1.2077427555816906,-1.766909644859935,-1.2315312610613938,-1.070869400357991,-1.1505223303370151,-0.3720619380533665,0.3467823945471232,-1.0161494397365534,1.24517380162886,-1.1962344907208795,0.361479066847161,-1.5055831547483445,-1.1383306393749315,-0.342568630856371,-1.3165998205500762,-1.2585150277840096,-0.3779109659709932,-0.0172029580204308,-0.2760417356587979,0.1704373562804238,0.2084254809216084,0.8472395134829974,-0.0278772891801529,-0.0425398370802732,0.6121631230773813,0.2706919491158232,-0.8968640662196807,0.9546372609382976,-1.151183049596724,-1.7170620728837729,-0.854184838813943,-1.6310969232695176,-0.955120509215616,0.2874103179169914,-0.2222422303472367,-0.1638610242086737,-1.874369907321516,-0.5598661149766726,0.7499701350135197,-1.3052864667875526,-0.1900551447991555,-0.7133312720006161,-0.7802219490600072
37,11.0,-0.5995257606846857,1.120490325006081,-0.171685708586216,0,0,0,1,0,1,1,0,1,1,0.2844621336878489,-0.4363778547957564,-0.6043216152614946,-0.3085239546337918,0.6056987379716355,-0.8862104321178631,-0.6101537413989981,-1.007442880167681,-0.4258478416714988,-0.6337349309325463,-0.6001406612162683,0.7005191469239224,0.7379630872377515,0.7282398481564537,0.928254372685288,-0.1594482010358201,0.7270131129834523,-0.7444079142300354,0.9761787286378284,-0.8632689311423645,-0.6618881984927044,0.6409783440032408,-0.4177246132470131,0.1391009873033649,-0.3897820659497361,-0.7120340665505215,-0.9294385624216784,-0.728010764189107,-1.0367240078587336,-1.2077427555816906,-1.5193893652753476,-1.2315312610613938,-1.070869400357991,-1.2646866995239152,-0.3720619380533665,0.3049887610558061,-0.9115372560058388,1.137225441956189,-1.8803712607232577,0.0870763397078301,-1.5055831547483445,-1.3035231952039812,-0.342568630856371,-2.1554853320606524,-1.2585150277840096,-0.5608697713569682,-0.0172029580204308,-0.8358292302714375,0.1704373562804238,0.7018078045116509,2.8376466458375247,-0.0278772891801529,0.4575128099034589,0.490181811289711,0.1741647481237985,-0.8612867437887018,0.9939373068313432,-1.227627479408506,-1.6567553804743849,-0.854184838813943,-1.6310969232695176,0.2363184765069562,0.2874103179169914,-0.2222422303472367,-0.1638610242086737,-1.874369907321516,-0.5598661149766726,0.7499701350135197,-1.3052864667875526,-0.1900551447991555,-1.2754690595001437,-0.4452108443539949
38,32.0,-0.5995257606846857,1.120490325006081,-0.171685708586216,0,0,0,0,0,1,1,0,1,1,0.2844621336878489,-0.4363778547957564,-0.6043216152614946,-0.3085239546337918,0.6056987379716355,-0.8862104321178631,-0.6101537413989981,-1.007442880167681,-0.4258478416714988,-0.6337349309325463,-0.6001406612162683,0.7005191469239224,0.7379630872377515,0.7282398481564537,0.928254372685288,-0.1594482010358201,0.7270131129834523,-0.7444079142300354,0.9761787286378284,-0.8632689311423645,-0.6618881984927044,0.6409783440032408,-0.4177246132470131,0.1391009873033649,-0.3897820659497361,-0.7120340665505215,-0.9294385624216784,-0.728010764189107,-1.2333988815524677,-1.0500072462580032,-1.3818781868466763,-1.2315312610613938,-1.1462211817298626,-1.5499206128442382,-0.3720619380533665,1.2086017126691615,-1.9966146033474392,0.997238009132668,-0.0138998461972728,2.2636124923396204,-0.2436058484279297,-0.7048444533088555,-0.342568630856371,0.1033934658033691,-1.2585150277840096,-0.8752195394689777,-0.0172029580204308,-0.9624053835118752,1.5675055493969785,1.434485404803581,0.4950040254076574,1.9377705429107104,-0.3625539229897446,-0.6920675251424371,-0.0820543757600151,-1.1026658953372044,0.3207803803943191,-1.7162953854889649,-2.236979139818881,-0.854184838813943,-1.2171930409100045,-0.955120509215616,0.6571413613195182,-0.1877035481386833,-0.7634082664567785,-0.6222126249020024,-0.3938221952871971,0.2635594086686803,-0.843474588187278,-0.745411888253477,0.7245023430687395,-0.3154848575437394
39,3.0,-0.5995257606846857,1.120490325006081,-0.171685708586216,0,0,0,0,0,0,0,0,1,0,0.2844621336878489,-0.4363778547957564,-0.6043216152614946,-0.3085239546337918,0.6056987379716355,-0.8862104321178631,-0.6101537413989981,-1.007442880167681,-0.4258478416714988,-0.6337349309325463,-0.6001406612162683,0.7005191469239224,0.7379630872377515,0.7282398481564537,0.928254372685288,-0.1594482010358201,0.7270131129834523,-0.7444079142300354,0.9761787286378284,-0.8632689311423645,-0.6618881984927044,0.6409783440032408,-0.4177246132470131,0.1391009873033649,-0.3897820659497361,-0.7120340665505215,-0.9294385624216784,-0.728010764189107,-3.1804801311204343,-3.962610339193715,-3.364240581784548,-3.741966642516422,-3.300413631921646,-3.147628230664236,-2.458502726374812,7.329053350535879,-0.5118811289387972,0.4634549602232419,0.1291450991044626,1.5304999928923335,-2.3556644073013,-0.0939600907939588,-1.8119769382423063,5.360147351697296,-2.6296740452213405,2.2563528678866795,-2.540688359206275,1.7326960652498564,4.088733668490908,-1.0493195463101834,-2.92256540805548,1.3872420972519708,-3.746209335179464,-1.059223195390753,-0.0103073624188498,-2.905601889604495,4.779382078201856,-2.4882727679498498,-3.76998779787281,-0.854184838813943,-2.1203109377338243,-2.146559494938188,-3.5039202800523497,-2.9962053256409904,-1.3629564970195271,-0.316054210662198,-0.6836409898785277,0.3670139090132305,-1.767098345387827,-3.521129661679684,-4.1632252743162645,-0.1562940386328342
40,0.0,-0.5995257606846857,1.120490325006081,-0.171685708586216,0,0,0,0,0,0,1,0,0,1,0.2844621336878489,-0.4363778547957564,-0.6043216152614946,-0.3085239546337918,0.6056987379716355,-0.8862104321178631,-0.6101537413989981,-1.007442880167681,-0.4258478416714988,-0.6337349309325463,-0.6001406612162683,0.7005191469239224,0.7379630872377515,0.7282398481564537,0.928254372685288,-0.1594482010358201,0.7270131129834523,-0.7444079142300354,0.9761787286378284,-0.8632689311423645,-0.6618881984927044,0.6409783440032408,-0.4177246132470131,0.1391009873033649,-0.3897820659497361,-0.7120340665505215,-0.9294385624216784,-0.728010764189107,-2.472450585822992,-2.992761685830088,-1.363176544602383,0.7390939412340052,0.9128702789222568,-1.391242118195705,1.240839494427886,-0.1510341967272926,-0.2430293828015152,-0.1023671618370331,-0.6056684423682449,1.6241889358084023,0.8230508281851528,-1.546970914810179,-0.3411436239545146,-0.5327174837950108,1.1063579555922567,-1.056306614856211,1.367579629887982,-1.2470927816920896,4.94067949806674,0.2835563573595089,1.001042862726366,0.3339116762414203,0.0589323915251948,1.2984089797901313,0.154335882458363,-1.8396000052712416,2.449188129022957,0.3481627549978625,-1.5052972703725436,-2.631728891957899,0.2871230748305411,-0.955120509215616,0.2874103179169914,0.4645186404820594,0.5204223389684033,-1.874369907321516,-0.0602801755645804,1.6320430912894464,0.5419610476135452,-0.446414639618281,-0.1753714538559069,1.2463934204928682
41,50.0,-0.5995257606846857,1.120490325006081,-1.115957105810404,0,1,0,1,1,1,1,1,1,1,0.1998300119464858,-0.1428136072194621,-0.0676186584731606,-0.1549456733801179,0.2327250493089529,0.1328929977641013,-0.2448980557348691,-0.3363847578138002,-0.1811525388056429,0.1061707180482158,0.3813445329565792,0.2701005399927237,-0.9605530782627472,-0.168452302530083,-0.6790956512184501,6.271629240742259,0.1248510235164342,1.2545808985954792,-1.055141070221715,0.3239594693221478,-0.1149055740260944,0.5519436953114955,-0.4374332659595061,-0.0470012369683587,-1.765333978557973,-0.3030643044632828,0.4303208506291521,0.2127692549241208,0.2023276964117907,0.6594047609817247,-0.7482262711101323,0.2365076535743399,-0.0324184740245246,0.587464342706546,-0.9060612461876866,0.0626963148718302,0.0290719184441683,1.2206479343112289,1.23406528388145,-1.2237700180044353,0.3497029144834923,0.0128776437629198,1.6846620211349284,1.0920013258250196,-0.1333693028411688,1.0264693472165494,-0.4291386979704633,1.5094941724934787,-1.1564204250866614,-1.5317899082874056,-0.9366949212541732,-1.4408302746217287,0.2629909487427789,1.4409897846280353,0.7761511906563775,0.7902078713875413,-1.0556405251814196,-0.8818916606025196,-0.0091990367159228,0.8113344380029851,-0.4428117025739385,1.4277574622295284,-0.0194876134816843,0.3601723541846597,-1.3629564970195271,0.8563252953188787,-0.8597663571523386,-0.2312005436760863,0.0801491690132708,0.920125370186787,-0.0665705917592244,0.067396508629903
42,40.0,-0.5995257606846857,1.120490325006081,-1.115957105810404,1,1,0,1,1,1,1,1,1,1,-1.5034342681195934,-0.4209475007289828,-0.3157543254949677,-0.0813694661077794,-0.2784101435535595,0.947161003971748,0.744976430716274,0.83963354946725,-0.1811496646191651,1.129526652181315,1.3431242328834825,-0.83303883501622,-0.4331563420059978,-1.1382580587552629,-1.138957107410735,6.271629240742259,-1.41845751457125,0.926516088743036,-0.9277968893047308,0.3586229743608566,0.0919400542135277,0.440479798902349,-0.4404625588764263,-0.5928371421777173,-0.2453721448506243,1.3328147438856714,1.601598760880857,0.6776267715173531,0.2023276964117907,0.6594047609817247,-0.7482262711101323,0.2365076535743399,-0.0324184740245246,0.587464342706546,-0.9060612461876866,0.0626963148718302,0.0290719184441683,1.2206479343112289,1.23406528388145,-1.2237700180044353,0.3497029144834923,0.0128776437629198,1.6846620211349284,1.0920013258250196,-0.1333693028411688,1.0264693472165494,-0.4291386979704633,1.5094941724934787,-1.1564204250866614,-1.5317899082874056,-0.9366949212541732,-1.4408302746217287,0.2629909487427789,1.4409897846280353,0.7761511906563775,0.7902078713875413,-1.0556405251814196,-0.8818916606025196,-0.0091990367159228,0.8113344380029851,-0.4428117025739385,1.4277574622295284,-0.0194876134816843,0.3601723541846597,-1.3629564970195271,0.8563252953188787,-0.8597663571523386,-0.2312005436760863,0.0801491690132708,0.920125370186787,-0.0665705917592244,0.067396508629903
43,0.0,-0.5995257606846857,1.120490325006081,-1.115957105810404,0,1,0,1,1,1,1,1,1,1,0.1062892458112899,0.2636599663477141,0.8080569407734031,-0.2322047291494642,0.2789967389301202,0.7026800144249797,0.1525597001991464,0.1740488699183054,-0.1811439162462101,0.2603820902609758,0.724674875010867,-0.4629401753746647,0.2349319229988276,0.200477270245351,-0.8618277929445752,6.271629240742259,-0.9006839364547139,1.5231111046295227,-1.0815943420943426,0.2876087906651351,-0.2982235329026662,1.4963713025838583,-0.4418417803820374,-0.4475047350789141,-1.1874233562232537,-0.3030643044632828,0.8654438628054173,-0.1789111515627447,0.2023276964117907,0.6594047609817247,-0.7482262711101323,0.2365076535743399,-0.0324184740245246,0.587464342706546,-0.9060612461876866,0.0626963148718302,0.0290719184441683,1.2206479343112289,1.23406528388145,-1.2237700180044353,0.3497029144834923,0.0128776437629198,1.6846620211349284,1.0920013258250196,-0.1333693028411688,1.0264693472165494,-0.4291386979704633,1.5094941724934787,-1.1564204250866614,-1.5317899082874056,-0.9366949212541732,-1.4408302746217287,0.2629909487427789,1.4409897846280353,0.7761511906563775,0.7902078713875413,-1.0556405251814196,-0.8818916606025196,-0.0091990367159228,0.8113344380029851,-0.4428117025739385,1.4277574622295284,-0.0194876134816843,0.3601723541846597,-1.3629564970195271,0.8563252953188787,-0.8597663571523386,-0.2312005436760863,0.0801491690132708,0.920125370186787,-0.0665705917592244,0.067396508629903
44,4.0,-0.5995257606846857,1.120490325006081,-1.325795194082446,0,1,0,1,1,1,1,0,1,1,0.2844621336878489,-0.4363778547957564,-0.6043216152614946,-0.3085239546337918,0.6056987379716355,-0.8862104321178631,-0.6101537413989981,-1.007442880167681,-0.4258478416714988,-0.6337349309325463,-0.6001406612162683,0.7005191469239224,0.7379630872377515,0.7282398481564537,0.928254372685288,-0.1594482010358201,0.7270131129834523,-0.7444079142300354,0.9761787286378284,-0.8632689311423645,-0.6618881984927044,0.6409783440032408,-0.4177246132470131,0.1391009873033649,-0.3897820659497361,-0.7120340665505215,-0.9294385624216784,-0.728010764189107,-0.7220442099487592,-0.5584592417937022,-1.0254489842448702,-0.9869331016181246,-1.0986444391699626,-1.167012810288557,-0.4070076814442894,0.7608152084591123,2.365345436319518,-2.6695518722286384,-0.2988816596615788,0.6673824397759017,0.6002084570922602,-0.4187355922396665,0.135374160194917,-0.2164387773721389,0.3074325965873168,0.4436103840156031,-0.063747517457792,0.0934259341754184,0.851716351646035,-0.3798909086999716,0.2282271368999154,1.2369069982108891,0.476363382015938,0.73010531858069,0.2569932916228176,-1.0498634055186005,-0.2675711838524487,-0.9665242255698054,-1.2594981804300307,0.9437417194727304,-0.5432503657317346,0.2363184765069562,0.4848093114323345,0.5528374657641715,-0.1638610242086737,-0.5090211806588758,-0.826861451259353,-1.119406385959232,-0.3816627095870036,0.5235942596973288,-0.4360401859625428,0.4924166209858433
45,6.0,-0.5995257606846857,1.120490325006081,-1.325795194082446,0,1,0,1,1,1,1,0,1,1,0.2844621336878489,-0.4363778547957564,-0.6043216152614946,-0.3085239546337918,0.6056987379716355,-0.8862104321178631,-0.6101537413989981,-1.007442880167681,-0.4258478416714988,-0.6337349309325463,-0.6001406612162683,0.7005191469239224,0.7379630872377515,0.7282398481564537,0.928254372685288,-0.1594482010358201,0.7270131129834523,-0.7444079142300354,0.9761787286378284,-0.8632689311423645,-0.6618881984927044,0.6409783440032408,-0.4177246132470131,0.1391009873033649,-0.3897820659497361,-0.7120340665505215,-0.9294385624216784,-0.728010764189107,-0.7023767225793858,-0.5511227832539811,-1.0540512396563229,-0.9869331016181246,-1.0986444391699626,-0.7399261480541643,-0.4070076814442894,0.7604561524565131,0.5703773272244306,0.6236503259774864,-0.1066814180382901,-0.548049455028416,0.6002084570922602,-0.0308990949124849,0.135374160194917,0.034942593140823,0.3074325965873168,1.963399103173458,-0.063747517457792,1.1877649266513524,0.851716351646035,-0.8620379532960736,-0.621564030142581,1.2369069982108891,0.3932515215200228,1.2685195192858671,0.5257793422601115,-1.122005463807516,-0.2962992875754355,-0.7310989635787642,-0.561767632925573,0.9437417194727304,-0.6702513199725844,0.2363184765069562,0.4848093114323345,0.5528374657641715,-0.1638610242086737,-1.874369907321516,-0.9870495236456376,-1.726486198619381,-0.843474588187278,1.5863402735628924,-1.5610713225039357,0.0354291839398838
46,3.0,-0.5995257606846857,1.120490325006081,-1.325795194082446,0,1,0,1,0,1,1,0,1,1,0.2844621336878489,-0.4363778547957564,-0.6043216152614946,-0.3085239546337918,0.6056987379716355,-0.8862104321178631,-0.6101537413989981,-1.007442880167681,-0.4258478416714988,-0.6337349309325463,-0.6001406612162683,0.7005191469239224,0.7379630872377515,0.7282398481564537,0.928254372685288,-0.1594482010358201,0.7270131129834523,-0.7444079142300354,0.9761787286378284,-0.8632689311423645,-0.6618881984927044,0.6409783440032408,-0.4177246132470131,0.1391009873033649,-0.3897820659497361,-0.7120340665505215,-0.9294385624216784,-0.728010764189107,-1.2333988815524677,-1.3948240990642626,-1.608496665925799,-1.557812126311125,-1.435536395953043,-1.568412035847193,-0.1298405060941226,0.7690613662484512,-0.1954997454328447,0.6233048912265339,-0.8120101633271953,0.65783405932877,-0.604699450087008,-0.7964755590137078,-0.6416165078317178,-0.9911934020763152,-0.6988628710682308,0.1107114353771425,0.0987487173384909,-0.2387621863006596,1.4781558587384025,0.2707449061326049,0.8706604071927193,1.555893131940416,0.1639251761516697,0.6157983277333045,0.1600416916034712,-1.5543618795791996,0.9095915943006546,-0.9665242255698054,-1.765394079655772,-0.3275577873358265,-1.3442694562050677,-0.955120509215616,0.2430140322032321,-0.0459141635920656,-0.1638610242086737,-1.874369907321516,-0.7274163829145192,-0.3595357375004193,-1.3052864667875526,0.3653015986551661,-1.3087137673630187,-0.3519728140081047
